drug_name,drugbank_id,atc_code,atc_level_3,atc_level_4,is_cardiovascular,degree_centrality,weighted_degree,betweenness_centrality,pri_score,contraindicated_count,major_count,moderate_count,minor_count
clemastine,DB00283,"['D04AA14', 'R06AA54', 'R06AA04']",['D0,['D04,False,0.026663575237653607,0.04424932626271407,1.0878521554625529e-05,0.24124721521862552,71,44,0,0
fenthion,DB11412,[],[],[],False,0.022722003246000464,0.038163957228549074,1.4573961555144575e-05,0.24111219460911054,64,34,0,0
pirenzepine,DB00670,['A02BX03'],['A0,['A02,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
hexocyclium,DB06787,['A03AB10'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
poldine,DB13507,['A03AB11'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
methscopolamine bromide,DB00462,[],[],[],False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
etybenzatropine,DB13468,['N04AC30'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
mazaticol,DB13448,['N04AA10'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
phenglutarimide,DB13413,['N04AA09'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
oxyphencyclimine,DB00383,"['A03AA01', 'A03CA03']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
tridihexethyl,DB00505,['A03AB08'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
anisotropine methylbromide,DB00517,[],[],[],False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
penthienate,DB13695,['A03AB04'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
difemerine,DB13380,['A03AA09'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
oxyphenonium,DB00219,"['A03AB53', 'A03AB03']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
piperidolate,DB13351,['A03AA30'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
benzilone,DB13369,['A03AB01'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
tiemonium iodide,DB13666,"['A03AB17', 'A03DA07']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
dihexyverine,DB13678,['A03AA08'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
bevonium,DB13542,"['A03AB13', 'A03DA03', 'A03CA06']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
rociverine,DB13581,['A03AA06'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
oxitropium,DB12086,['R03BB02'],['R0,['R03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
bornaprine,DB13619,['N04AA11'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
etanautine,DB13636,['N04AB01'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
procyclidine,DB00387,['N04AA04'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
diphemanil,DB13720,"['A03CA08', 'A03AB15']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
trihexyphenidyl,DB00376,['N04AA01'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
isopropamide,DB01625,"['A03CA01', 'A03AB09']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
fenpiverinium,DB13759,['A03AB21'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
cycrimine,DB00942,[],[],[],False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
prifinium,DB13254,['A03AB18'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
dexetimide,DB08997,['N04AA08'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
camylofin,DB13738,"['A03AA03', 'A03DA05']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
methscopolamine,DB11315,"['A03CB01', 'S01FA03', 'A03BB03']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
tropatepine,DB13252,['N04AA12'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
butylscopolamine,DB09300,"['A03DB04', 'A03BB01']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
metixene,DB00340,['N04AA03'],['N0,['N04,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
ipratropium,DB00332,"['R03BB01', 'R01AX03', 'R03AL01', 'R03AL02']",['R0,['R03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
homatropine methylbromide,DB00725,"['A03CB04', 'A03BB06']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
emetonium iodide,DB13769,['A03AB16'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
mepenzolate,DB04843,['A03AB12'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
timepidium,DB13850,['A03AB19'],['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
pipenzolate,DB13844,"['A03CA09', 'A03AB14']",['A0,['A03,False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
diphenidol,DB01231,[],[],[],False,0.012288430326918618,0.02134225854125011,5.977726924095599e-07,0.24107867828354884,40,13,0,0
tianeptine,DB09289,['N06AX14'],['N0,['N06,False,0.05726872246696035,0.08623837259845257,0.00022797124457161615,0.24104400324438047,85,162,0,0
mefloquine,DB00358,"['P01BF02', 'P01BC02']",['P0,['P01,False,0.03848829121261303,0.0614622272450665,6.835291385673871e-05,0.24102621878836022,84,82,0,0
dimetacrine,DB08996,['N06AA18'],['N0,['N06,False,0.058891722698817525,0.08823785099539251,7.192735878630883e-05,0.2410118210513786,84,170,0,0
sulfinpyrazone,DB01138,['M04AB02'],['M0,['M04,False,0.032228147461163925,0.05246457445883682,0.0001624848448034282,0.2409152371071545,78,61,0,0
dihydroergocryptine,DB13385,['N04BC03'],['N0,['N04,False,0.051008578715511246,0.07828392593236547,5.24749078307916e-05,0.2409069083492445,89,130,0,1
periciazine,DB01608,['N05AC01'],['N0,['N05,False,0.04938557848365407,0.07615404677040771,2.583420005360893e-05,0.24083157830894797,87,126,0,0
imidafenacin,DB09262,['G04BD14'],['G0,['G04,False,0.03431486204498029,0.055463792054246716,1.436042885644225e-05,0.2407612657538309,80,68,0,0
mycophenolate mofetil,DB00688,[],[],[],False,0.04405286343612335,0.06902547161610015,0.0003177259301281163,0.24073177095093914,86,104,0,0
methylprednisolone,DB00959,"['D07AA01', 'D10AA02', 'H02AB04', 'H02BX01', 'D07CA02', 'S03CA07', 'S01CA08']",['D0,['D07,False,0.022490146070020867,0.037729288011823,7.207158964798144e-06,0.24065410455903066,63,34,0,0
cyclophosphamide,DB00531,['L01AA01'],['L0,['L01,False,0.045212149316021334,0.0705468138746414,0.0004273154223551806,0.24062946765279186,86,109,0,0
acetohexamide,DB00414,"['G01AE10', 'A10BB31']",['G0,['G01,False,0.03825643403663343,0.06102755802834043,9.258290746288107e-05,0.2406181652264258,83,82,0,0
metahexamide,DB13675,['A10BB10'],['A1,['A10,False,0.03825643403663343,0.06102755802834043,9.258290746288107e-05,0.2406181652264258,83,82,0,0
gliquidone,DB01251,['A10BB08'],['A1,['A10,False,0.03825643403663343,0.06102755802834043,9.258290746288107e-05,0.2406181652264258,83,82,0,0
glisoxepide,DB01289,['A10BB11'],['A1,['A10,False,0.03825643403663343,0.06102755802834043,9.258290746288107e-05,0.2406181652264258,83,82,0,0
carbutamide,DB13406,['A10BB06'],['A1,['A10,False,0.03825643403663343,0.06102755802834043,9.258290746288107e-05,0.2406181652264258,83,82,0,0
glibornuride,DB08962,['A10BB04'],['A1,['A10,False,0.03825643403663343,0.06102755802834043,9.258290746288107e-05,0.2406181652264258,83,82,0,0
cirazoline,DB09202,[],[],[],False,0.04474843496406214,0.0699382769712249,4.797835218554123e-06,0.2405892405185977,86,107,0,0
monopotassium phosphate,DB09413,[],[],[],False,0.037097148156735454,0.05937581500478136,8.79632584084636e-06,0.24052629080578644,82,78,0,0
chlorphentermine,DB01556,[],[],[],False,0.04590772084396012,0.07145961922976615,6.623347466766406e-05,0.24050382025061098,86,112,0,0
iofetamine i-123,DB09480,['V09AB01'],['V0,['V09,False,0.04590772084396012,0.07145961922976615,6.623347466766406e-05,0.24050382025061098,86,112,0,0
esketamine,DB11823,"['N06AX27', 'N01AX14']",['N0,['N06,False,0.031996290285184324,0.052029905242110756,2.2167605050009938e-05,0.24046030375189584,77,61,0,0
methantheline,DB00940,['A03AB07'],['A0,['A03,False,0.013215859030837005,0.02282013387811875,1.217116260021729e-06,0.2404134062391337,42,15,0,0
liotrix,DB01583,[],[],[],False,0.027591003941571993,0.045466400069547074,0.0003582524849946338,0.24035722066291992,71,48,0,0
cefatrizine,DB13266,['J01DB07'],['J0,['J01,False,0.030605147229306746,0.04994349300182561,0.00017923317300002684,0.24028381770611074,75,57,0,0
almotriptan,DB00918,['N02CC05'],['N0,['N02,False,0.06515186645026663,0.09540989307137268,0.00012021505202901509,0.24021967505328107,76,205,0,0
reproterol,DB12846,"['R03AK05', 'R03CC14', 'R03AC15']",['R0,['R03,False,0.044284720612102944,0.06919933930279058,4.228875053535825e-06,0.24020879106965898,85,106,0,0
scopolamine,DB00747,"['N05CM05', 'S01FA02', 'A04AD01', 'A04AD51']",['N0,['N05,False,0.01878043125434732,0.03181778666434843,7.13445456014918e-06,0.2401677966297293,55,26,0,0
ritobegron,DB12080,[],[],[],False,0.04590772084396012,0.07132921846474832,6.623347466766406e-05,0.24008591214231775,85,113,0,0
roxithromycin,DB00778,['J01FA06'],['J0,['J01,False,0.027822861117551587,0.045770668521255324,2.0448808608031795e-05,0.2400660055974861,71,49,0,0
magnesium chloride,DB09407,"['A12CC01', 'B05XA11']",['A1,['A12,False,0.031996290285184324,0.051899504477092934,4.089591693610566e-06,0.23987408965884963,76,62,0,0
valproic acid,DB00313,['N03AG01'],['N0,['N03,False,0.03918386274055182,0.06211423107015561,5.1418330833632436e-05,0.23983105121673007,82,87,0,0
tofisopam,DB08811,['N05BA23'],['N0,['N05,False,0.008346858335265477,0.014604885681996001,5.821027189956415e-07,0.2398016300422923,28,8,0,0
flumethasone,DB00663,"['D07AB03', 'D07BB01', 'S02CA02', 'D07CB05', 'D07XB01']",['D0,['D07,False,0.016693716670530954,0.028427366773885073,2.7441841056254815e-06,0.2397855213699527,50,22,0,0
tulobuterol,DB12248,"['R03CC11', 'R03AC11']",['R0,['R03,False,0.044284720612102944,0.06906893853777275,4.228875053535825e-06,0.23977700068308555,84,107,0,0
daptomycin,DB00080,['J01XX09'],['J0,['J01,False,0.039415719916531415,0.06241849952186386,5.698380823292964e-05,0.2397673471855739,82,88,0,0
tixocortol,DB09091,"['R01AD57', 'R01AD07', 'A07EA05']",['R0,['R01,False,0.03315557616508231,0.053551247500652,9.165080576039642e-06,0.2397407166921968,77,66,0,0
metocurine,DB01336,[],[],[],False,0.02967771852538836,0.04846561766495697,2.7380283631892833e-05,0.23973802848756057,73,55,0,0
mesoridazine,DB00933,['N05AC03'],['N0,['N05,False,0.02967771852538836,0.04846561766495697,1.9439634070386804e-05,0.23973644035764827,73,55,0,0
doxorubicin,DB00997,['L01DB01'],['L0,['L01,False,0.047530721075817295,0.07332869686168826,0.000577684405244693,0.2397285335255829,84,121,0,0
rimexolone,DB00896,"['H02AB12', 'S01BA13']",['H0,['H02,False,0.0067238581034083,0.011823002694949144,2.4777999594998884e-07,0.23971067351102565,23,6,0,0
pseudoephedrine,DB00852,"['R01BA52', 'R01BA02']",['R0,['R01,False,0.04567586366798052,0.07089454924802226,6.810078861670518e-05,0.2396806462805972,84,113,0,0
tetryzoline,DB06764,"['S01GA02', 'S01GA52', 'R01AB03', 'R01AA06']",['S0,['S01,False,0.04567586366798052,0.07089454924802226,9.263279443977777e-06,0.23966887877876267,84,113,0,0
mephedrone,DB13108,[],[],[],False,0.04590772084396012,0.07119881769973051,6.623347466766406e-05,0.23966800403402455,84,114,0,0
potassium guaiacolsulfonate,DB13735,[],[],[],False,0.026199860885694412,0.04324958706424411,9.103854539052834e-08,0.23965760291123778,68,45,0,0
methimazole,DB00763,"['H03BB52', 'H03BB02']",['H0,['H03,False,0.06886158126594018,0.09936538294357994,0.0008872892690886645,0.2396267104776192,69,228,0,0
triflupromazine,DB00508,['N05AA05'],['N0,['N05,False,0.027591003941571993,0.04533599930452925,1.5785299430235732e-05,0.23961935489546135,70,49,0,0
trifluoperazine,DB00831,['N05AB06'],['N0,['N05,False,0.05286343612334802,0.08019647048596018,4.343184565118215e-05,0.23958611812470265,83,145,0,0
zinc ascorbate,DB14485,['C05AX04'],['C0,['C05,True,0.029445861349408763,0.047770146918195255,0.0077374733403012454,0.23957858675803637,70,57,0,0
tetracycline,DB00759,"['J01RA19', 'S02AA08', 'A01AB13', 'A02BD02', 'J01AA07', 'S01AA09', 'J01AA20', 'J01RA08', 'S03AA02', 'D06AA04', 'A02BD08']",['J0,['J01,False,0.03918386274055182,0.06198383030513779,0.0009417067513388121,0.23952620168907723,81,88,0,0
phencyclidine,DB03575,[],[],[],False,0.005796429399489914,0.01021472659306268,9.153022922218673e-08,0.23951354363383712,20,5,0,0
amibegron,DB05395,[],[],[],False,0.044284720612102944,0.06893853777275494,4.228875053535825e-06,0.23934521029651212,83,108,0,0
solabegron,DB06190,[],[],[],False,0.044284720612102944,0.06893853777275494,4.228875053535825e-06,0.23934521029651212,83,108,0,0
ractopamine,DB11541,[],[],[],False,0.044284720612102944,0.06893853777275494,4.228875053535825e-06,0.23934521029651212,83,108,0,0
higenamine,DB12779,[],[],[],False,0.044284720612102944,0.06893853777275494,4.228875053535825e-06,0.23934521029651212,83,108,0,0
amitraz,DB11373,[],[],[],False,0.044284720612102944,0.06893853777275494,4.228875053535825e-06,0.23934521029651212,83,108,0,0
rimiterol,DB13559,['R03AC05'],['R0,['R03,False,0.044284720612102944,0.06893853777275494,4.228875053535825e-06,0.23934521029651212,83,108,0,0
adrafinil,DB08925,['N06BX17'],['N0,['N06,False,0.044284720612102944,0.06893853777275494,4.228875053535825e-06,0.23934521029651212,83,108,0,0
mevastatin,DB06693,[],[],[],False,0.010897287271041039,0.0188646440059115,1.6979677244377015e-05,0.23923817478476983,35,12,0,0
vamorolone,DB15114,['H02AB18'],['H0,['H02,False,0.01692557384651055,0.028731635225593324,3.236462084943925e-06,0.23922139433542125,50,23,0,0
estradiol valerate,DB13956,[],[],[],False,0.055645722235103175,0.08345648961140573,0.0008597008708720557,0.23912031761637192,80,160,0,0
estradiol cypionate,DB13954,[],[],[],False,0.055645722235103175,0.08345648961140573,0.0008597008708720557,0.23912031761637192,80,160,0,0
mivacurium,DB01226,['M03AC10'],['M0,['M03,False,0.02967771852538836,0.048335216899939144,2.7380283631892833e-05,0.2391129707580552,72,56,0,0
rapacuronium,DB04834,[],[],[],False,0.02967771852538836,0.048335216899939144,2.7380283631892833e-05,0.2391129707580552,72,56,0,0
metamizole,DB04817,"['N02BB72', 'N02BB02', 'N02BB52']",['N0,['N02,False,0.05796429399489914,0.0863687733634704,4.735507960437337e-05,0.23911117652368677,79,171,0,0
ceforanide,DB00923,['J01DC11'],['J0,['J01,False,0.030605147229306746,0.04968269147178997,0.00017923317300002684,0.23906921361073644,73,59,0,0
dicyclomine,DB00804,['A03AA07'],['A0,['A03,False,0.03246000463714352,0.05237764061549161,8.29469712615014e-06,0.23900852371193004,75,65,0,0
glimepiride,DB00222,"['A10BD04', 'A10BB12', 'A10BD06']",['A1,['A10,False,0.04080686297240899,0.06411370946709553,9.775062692243368e-05,0.23897242416316083,81,95,0,0
paraldehyde,DB09117,['N05CC05'],['N0,['N05,False,0.006492000927428704,0.011388333478223073,8.944958723435752e-08,0.23896808959381297,22,6,0,0
halothane,DB01159,['N01AB01'],['N0,['N01,False,0.05726872246696035,0.08545596800834565,7.810518007079774e-05,0.23895744630627008,79,168,0,0
vinblastine,DB00570,['L01CA01'],['L0,['L01,False,0.049153721307674474,0.07519777449361036,0.0004786139194164931,0.23895291942114916,82,130,0,0
metaxalone,DB00660,[],[],[],False,0.029909575701367958,0.048639485351647395,1.4491731180121333e-05,0.2389326029933513,72,57,0,0
felbamate,DB00949,['N03AX10'],['N0,['N03,False,0.029909575701367958,0.048639485351647395,1.2582344803329474e-05,0.23893222111607595,72,57,0,0
metocurine iodide,DB00416,[],[],[],False,0.023185717597959656,0.03851169260192993,1.256128117615597e-05,0.23885244943630413,62,38,0,0
rosiglitazone,DB00412,"['A10BD04', 'A10BG02', 'A10BD03']",['A1,['A10,False,0.05216786459540923,0.0790228636007998,8.24326095509358e-05,0.23876531175100243,81,144,0,0
quizartinib,DB12874,['L01EX11'],['L0,['L01,False,0.027822861117551587,0.04550986699121968,1.800890361805088e-05,0.23873727715747742,69,51,0,0
flunisolide,DB00180,"['R01AD04', 'R03BA03']",['R0,['R01,False,0.018548574078367727,0.031252716682604535,3.3913509697970404e-06,0.23870113679456725,53,27,0,0
pancuronium,DB01337,['M03AC01'],['M0,['M03,False,0.03802457686065384,0.060201686516560896,3.018421254823669e-05,0.23870073579312917,79,85,0,0
mirtazapine,DB00370,['N06AX11'],['N0,['N06,False,0.06236958033851148,0.09149787012083804,0.00013132002340752606,0.23869999038578382,74,195,0,0
hydrocortisone succinate,DB14545,[],[],[],False,0.02109900301414329,0.0352516734764844,3.33148217991638e-06,0.23865311689511493,58,33,0,0
calcium silicate,DB13829,['A02AC02'],['A0,['A02,False,0.004637143519591932,0.008171781274450143,5.113083691760379e-06,0.23861184287897136,16,4,0,0
cefoperazone,DB01329,['J01DD12'],['J0,['J01,False,0.032228147461163925,0.05194297139876554,0.00019570172044498514,0.23860712618296648,74,65,0,0
sulfadicramide,DB13214,['S01AB03'],['S0,['S01,False,0.0013911430558775793,0.002477614535338607,3.712209151393402e-06,0.23859181256640125,5,1,0,0
sulfaguanidine,DB13726,['A07AB03'],['A0,['A07,False,0.0013911430558775793,0.002477614535338607,3.712209151393402e-06,0.23859181256640125,5,1,0,0
sulfadimethoxine,DB06150,"['J01ED01', 'G01AE10']",['J0,['J01,False,0.0013911430558775793,0.002477614535338607,3.712209151393402e-06,0.23859181256640125,5,1,0,0
sulfacytine,DB01298,['G01AE10'],['G0,['G01,False,0.0013911430558775793,0.002477614535338607,3.712209151393402e-06,0.23859181256640125,5,1,0,0
clorsulon,DB11389,[],[],[],False,0.0013911430558775793,0.002477614535338607,3.712209151393402e-06,0.23859181256640125,5,1,0,0
sulfanitran,DB11463,[],[],[],False,0.0013911430558775793,0.002477614535338607,3.712209151393402e-06,0.23859181256640125,5,1,0,0
