drug_id,disease_id,relationship_type,source,match_type,match_value
DB00458,MESH:D006948,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D006973,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D018476,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D007010,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007022,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007024,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007035,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007035,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D007037,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007177,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007249,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D041781,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007674,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D007970,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D008064,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D017093,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D017114,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D008133,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D003865,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D003865,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D008288,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D047508,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D001523,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D008881,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D019964,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D009135,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D009203,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D017202,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D009205,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D009207,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D009325,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D009336,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D009369,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D009410,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D019954,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D019954,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D053206,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D015835,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D010146,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D016584,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D010259,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D016491,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D010554,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D010673,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D011297,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D011595,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D011605,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D011654,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D011778,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D012559,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D012569,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D012640,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D012640,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D020230,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D012735,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D020018,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D020018,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D012770,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D012798,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D012892,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D007319,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D020886,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D019956,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D013313,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D053608,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D013375,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D013610,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D013616,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D013617,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D013922,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D014012,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D016171,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D014202,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D014202,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D014549,therapeutic,CTD,cas_number,50-49-7
DB00458,MESH:D014555,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D018754,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D014693,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D018879,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D014786,marker/mechanism,CTD,cas_number,50-49-7
DB00458,MESH:D014987,marker/mechanism,CTD,cas_number,50-49-7
DB00724,MESH:D002280,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D001913,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D002294,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D003218,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D003866,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D003872,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D003877,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D004195,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D004387,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D004487,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D004890,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D005221,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D005334,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D017789,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D006390,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D006391,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D018327,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D006965,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D017496,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D007022,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D007057,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D007249,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D007642,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D055623,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D009325,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D011537,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D011565,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D012514,therapeutic,CTD,cas_number,99011-02-6
DB00724,MESH:D012871,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D017444,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D013163,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D014657,marker/mechanism,CTD,cas_number,99011-02-6
DB00724,MESH:D014860,therapeutic,CTD,cas_number,99011-02-6
DB08953,MESH:D006402,marker/mechanism,CTD,cas_number,63758-79-2
DB00808,MESH:D000419,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D001919,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D002545,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D053840,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D002769,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D002780,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D003371,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D048909,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D003920,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D004244,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D004342,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D004487,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D004802,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D005221,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D006261,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D053565,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D006943,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D006973,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D017379,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D007008,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D007008,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D007010,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D007022,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D007565,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D007674,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D008133,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D008575,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D018908,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D009135,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D009336,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D009395,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D010198,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D011537,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D012893,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D013262,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D013575,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D016171,marker/mechanism,CTD,cas_number,26807-65-8
DB00808,MESH:D014545,therapeutic,CTD,cas_number,26807-65-8
DB00808,MESH:D014693,marker/mechanism,CTD,cas_number,26807-65-8
DB11577,MESH:D007022,marker/mechanism,CTD,drug_name,Indigo Carmine
DB11577,MESH:D012878,therapeutic,CTD,drug_name,Indigo Carmine
DB00224,MESH:D015746,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D000138,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D000140,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D000163,therapeutic,CTD,cas_number,150378-17-9
DB00224,MESH:D058186,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D016263,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D000419,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D000740,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D000743,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D001002,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D050197,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D001284,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D001416,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D001480,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D056486,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D002769,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D003072,therapeutic,CTD,cas_number,150378-17-9
DB00224,MESH:D003128,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D003324,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D016757,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D018500,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D003875,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D064420,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D053159,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D005221,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D005234,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D005334,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D021501,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D005767,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D006417,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D006505,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D015658,therapeutic,CTD,cas_number,150378-17-9
DB00224,MESH:D006679,therapeutic,CTD,cas_number,150378-17-9
DB00224,MESH:D006869,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D006932,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D006937,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D006943,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D006973,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D015228,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D007249,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D007669,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D007674,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D007676,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D007681,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D007964,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D008068,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D020347,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D008659,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D009164,therapeutic,CTD,cas_number,150378-17-9
DB00224,MESH:D009325,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D058426,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D009393,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D009395,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D009397,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D053040,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D010146,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D010195,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D010302,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D011507,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D011776,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D056844,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D051437,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D012206,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D012871,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D013262,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D014514,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D001744,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D014545,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D052878,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D014570,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D018366,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D020246,marker/mechanism,CTD,cas_number,150378-17-9
DB00224,MESH:D014766,therapeutic,CTD,cas_number,150378-17-9
DB00224,MESH:D014839,marker/mechanism,CTD,cas_number,150378-17-9
DB12379,MESH:D006968,therapeutic,CTD,cas_number,479-41-4
DB12379,MESH:D011565,therapeutic,CTD,cas_number,479-41-4
DB12545,MESH:D005767,marker/mechanism,CTD,drug_name,indobufen
DB12545,MESH:D006470,marker/mechanism,CTD,drug_name,indobufen
DB12881,MESH:D000858,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D001943,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D009202,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D002869,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D006529,marker/mechanism,CTD,cas_number,700-06-1
DB12881,MESH:D022124,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D006965,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D007249,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D008064,marker/mechanism,CTD,cas_number,700-06-1
DB12881,MESH:D008113,marker/mechanism,CTD,cas_number,700-06-1
DB12881,MESH:D008114,marker/mechanism,CTD,cas_number,700-06-1
DB12881,MESH:D008201,marker/mechanism,CTD,cas_number,700-06-1
DB12881,MESH:D010048,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D011472,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D002583,therapeutic,CTD,cas_number,700-06-1
DB12881,MESH:D015430,therapeutic,CTD,cas_number,700-06-1
DB00328,MESH:D015746,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D015746,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D058186,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000230,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000230,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D000236,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D000380,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D016301,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D000544,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D000707,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000740,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000741,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000743,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D018798,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000783,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D000787,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000799,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000855,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D000855,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001002,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D001008,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D001014,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D017544,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D018771,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001168,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001169,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D015210,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001170,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001171,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001172,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001201,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D001265,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D053099,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D001477,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001714,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D001768,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001919,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001927,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D001929,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001930,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002545,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002545,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001932,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001943,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D001997,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002056,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002057,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002100,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D006528,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D018827,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D018276,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002292,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002294,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D006332,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D018376,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002318,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002375,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002429,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002493,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002543,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002543,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D056486,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D056486,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002764,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D002779,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002780,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D002805,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D019457,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003027,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D003072,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003092,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D003110,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D015179,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D003128,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D003221,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003229,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003244,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003251,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D054059,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D003329,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D018352,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D003556,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D018856,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003693,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003872,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D017453,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D018500,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D003967,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003967,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D004195,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D004211,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D004213,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D004244,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003875,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D003875,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D004342,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D004374,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D004374,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D004381,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D064806,marker/mechanism,CTD,cas_number,53-86-1
DB00328,MESH:D004409,therapeutic,CTD,cas_number,53-86-1
DB00328,MESH:D004412,therapeutic,CTD,cas_number,53-86-1
