drug_id,category_name,source
DB01364,Sensory Organs,DrugBank
DB01364,Sympathomimetic (Adrenergic) Agents,DrugBank
DB01364,Sympathomimetics,DrugBank
DB01364,Sympathomimetics Excl. Antiglaucoma Preparations,DrugBank
DB01364,"Sympathomimetics, Plain",DrugBank
DB01364,Vasoconstrictor Agents,DrugBank
DB01365,Adrenergic Agents,DrugBank
DB01365,Adrenergic Agonists,DrugBank
DB01365,Adrenergic alpha-1 Receptor Agonists,DrugBank
DB01365,Adrenergic alpha-Agonists,DrugBank
DB01365,Adrenergic and Dopaminergic Agents,DrugBank
DB01365,Agents producing tachycardia,DrugBank
DB01365,Agents that produce hypertension,DrugBank
DB01365,Amines,DrugBank
DB01365,Amphetamines,DrugBank
DB01365,Autonomic Agents,DrugBank
DB01365,Cardiac Stimulants Excl. Cardiac Glycosides,DrugBank
DB01365,Cardiac Therapy,DrugBank
DB01365,Cardiovascular Agents,DrugBank
DB01365,Ethylamines,DrugBank
DB01365,Neurotransmitter Agents,DrugBank
DB01365,Peripheral Nervous System Agents,DrugBank
DB01365,Phenethylamines,DrugBank
DB01365,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,DrugBank
DB01365,Sympathomimetics,DrugBank
DB01365,Vasoconstrictor Agents,DrugBank
DB01366,Adrenergic Agents,DrugBank
DB01366,Adrenergic Agonists,DrugBank
DB01366,Adrenergic beta-2 Receptor Agonists,DrugBank
DB01366,Adrenergic beta-Agonists,DrugBank
DB01366,Adrenergics for Systemic Use,DrugBank
DB01366,"Adrenergics, Inhalants",DrugBank
DB01366,Agents producing tachycardia,DrugBank
DB01366,Agents that produce hypertension,DrugBank
DB01366,Alcohols,DrugBank
DB01366,Amines,DrugBank
DB01366,Amino Alcohols,DrugBank
DB01366,Anti-Asthmatic Agents,DrugBank
DB01366,Autonomic Agents,DrugBank
DB01366,Bronchodilator Agents,DrugBank
DB01366,Drugs for Obstructive Airway Diseases,DrugBank
DB01366,Ethanolamines,DrugBank
DB01366,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB01366,Hydroxyquinolines,DrugBank
DB01366,Neurotransmitter Agents,DrugBank
DB01366,Peripheral Nervous System Agents,DrugBank
DB01366,Quinolines,DrugBank
DB01366,Respiratory System Agents,DrugBank
DB01366,Selective Beta 2-adrenergic Agonists,DrugBank
DB01366,Sympathomimetics,DrugBank
DB01367,Agents that produce hypertension,DrugBank
DB01367,Agents that reduce seizure threshold,DrugBank
DB01367,Anti-Parkinson Drugs,DrugBank
DB01367,Antidepressive Agents,DrugBank
DB01367,Central Nervous System Agents,DrugBank
DB01367,Central Nervous System Depressants,DrugBank
DB01367,"Compounds used in a research, industrial, or household setting",DrugBank
DB01367,Cytochrome P-450 CYP1A2 Substrates,DrugBank
DB01367,Cytochrome P-450 Substrates,DrugBank
DB01367,Dopamine Agents,DrugBank
DB01367,Drugs that are Mainly Renally Excreted,DrugBank
DB01367,Enzyme Inhibitors,DrugBank
DB01367,Hypotensive Agents,DrugBank
DB01367,Indenes,DrugBank
DB01367,Monoamine Oxidase B Inhibitors,DrugBank
DB01367,Monoamine Oxidase Inhibitors,DrugBank
DB01367,Nervous System,DrugBank
DB01367,Neuroprotective Agents,DrugBank
DB01367,Protective Agents,DrugBank
DB01367,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,DrugBank
DB01367,Serotonin Agents,DrugBank
DB01367,Serotonin Modulators,DrugBank
DB01369,"Amino Acids, Peptides, and Proteins",DrugBank
DB01369,Anti-Bacterial Agents,DrugBank
DB01369,Anti-Infective Agents,DrugBank
DB01369,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB01369,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB01369,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB01369,Cytochrome P-450 CYP3A4 Inhibitors (weak),DrugBank
DB01369,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB01369,Peptides,DrugBank
DB01369,"Peptides, Cyclic",DrugBank
DB01369,Streptogramin Antibacterial,DrugBank
DB01369,Streptogramins,DrugBank
DB01370,Aluminium Compounds,DrugBank
DB01370,Aluminum and magnesium containing antacids,DrugBank
DB01370,Antacids,DrugBank
DB01370,Elements,DrugBank
DB01370,Gastric Acid Lowering Agents,DrugBank
DB01370,Metal cations,DrugBank
DB01370,Metal divalent cations,DrugBank
DB01370,Metals,DrugBank
DB01370,"Metals, Light",DrugBank
DB01373,Alimentary Tract and Metabolism,DrugBank
DB01373,Antacids and Adsorbents,DrugBank
DB01373,Biological Factors,DrugBank
DB01373,Blood Coagulation Factors,DrugBank
DB01373,Calcium Salts,DrugBank
DB01373,Calcium-Regulating Hormones and Agents,DrugBank
DB01373,Drugs Affecting Bone Structure and Mineralization,DrugBank
DB01373,Drugs for Treatment of Bone Diseases,DrugBank
DB01373,Elements,DrugBank
DB01373,Metals,DrugBank
DB01373,"Metals, Alkaline Earth",DrugBank
DB01373,Minerals,DrugBank
DB01373,Musculo-Skeletal System,DrugBank
DB01373,Phosphate Binder,DrugBank
DB01373,Phosphate Chelating Activity,DrugBank
DB01373,Replacement Preparations,DrugBank
DB01377,Agents that produce neuromuscular block (indirect),DrugBank
DB01377,Alimentary Tract and Metabolism,DrugBank
DB01377,Aluminum and magnesium containing antacids,DrugBank
DB01377,Antacids,DrugBank
DB01377,Drugs for Acid Related Disorders,DrugBank
DB01377,Drugs for Constipation,DrugBank
DB01377,Gastric Acid Lowering Agents,DrugBank
DB01377,Gastrointestinal Agents,DrugBank
DB01377,Laxatives,DrugBank
DB01377,"Laxatives, magnesium containing",DrugBank
DB01377,Magnesium Compounds,DrugBank
DB01377,Magnesium Salts,DrugBank
DB01377,Metal cations,DrugBank
DB01377,Metal divalent cations,DrugBank
DB01377,Mineral Supplements,DrugBank
DB01377,Minerals,DrugBank
DB01377,Osmotic Laxatives,DrugBank
DB01377,Oxides,DrugBank
DB01377,Oxygen Compounds,DrugBank
DB01378,Agents that produce neuromuscular block (indirect),DrugBank
DB01378,Calculi Dissolution Agent,DrugBank
DB01378,Increased Large Intestinal Motility,DrugBank
DB01378,Inhibition Large Intestine Fluid/Electrolyte Absorption,DrugBank
DB01378,Inhibition Small Intestine Fluid/Electrolyte Absorption,DrugBank
DB01378,Laxatives,DrugBank
DB01378,Magnesium Ion Exchange Activity,DrugBank
DB01378,Minerals,DrugBank
DB01378,Osmotic Activity,DrugBank
DB01378,Osmotic Laxatives,DrugBank
DB01378,"Polyvalent cation containing laxatives, antacids, oral supplements",DrugBank
DB01378,Stimulation Large Intestine Fluid/Electrolyte Secretion,DrugBank
DB01380,17-Hydroxycorticosteroids,DrugBank
DB01380,Adrenal Cortex Hormones,DrugBank
DB01380,Adrenals,DrugBank
DB01380,Anti-Inflammatory Agents,DrugBank
DB01380,Corticosteroids,DrugBank
DB01380,Corticosteroids for Systemic Use,DrugBank
DB01380,Cytochrome P-450 CYP3A Inducers,DrugBank
DB01380,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01380,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB01380,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB01380,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01380,Cytochrome P-450 CYP3A5 Inducers,DrugBank
DB01380,Cytochrome P-450 CYP3A5 Inducers (strength unknown),DrugBank
DB01380,Cytochrome P-450 Enzyme Inducers,DrugBank
DB01380,Cytochrome P-450 Substrates,DrugBank
DB01380,Fused-Ring Compounds,DrugBank
DB01380,Glucocorticoids,DrugBank
DB01380,Hormones,DrugBank
DB01380,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB01380,Hydroxycorticosteroids,DrugBank
DB01380,Hyperglycemia-Associated Agents,DrugBank
DB01380,Immunosuppressive Agents,DrugBank
DB01380,OAT3/SLC22A8 Substrates,DrugBank
DB01380,P-glycoprotein inducers,DrugBank
DB01380,P-glycoprotein substrates,DrugBank
DB01380,Pregnanes,DrugBank
DB01380,Pregnenes,DrugBank
DB01380,Steroids,DrugBank
DB01381,Anti-Dementia Drugs,DrugBank
DB01381,Biological Products,DrugBank
DB01381,Blood Circulation,DrugBank
DB01381,Cardiovascular Agents,DrugBank
DB01381,Cholinesterase Inhibitors,DrugBank
DB01381,Complex Mixtures,DrugBank
DB01381,Cytochrome P-450 CYP1A2 Inhibitors,DrugBank
DB01381,Cytochrome P-450 CYP1A2 Inhibitors (strength unknown),DrugBank
DB01381,Cytochrome P-450 CYP2C9 Inhibitors,DrugBank
DB01381,Cytochrome P-450 CYP2C9 Inhibitors (strength unknown),DrugBank
DB01381,Cytochrome P-450 CYP3A Inducers,DrugBank
DB01381,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB01381,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB01381,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB01381,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB01381,Cytochrome P-450 CYP3A4 Inhibitors (weak),DrugBank
DB01381,Cytochrome P-450 Enzyme Inducers,DrugBank
DB01381,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB01381,Embryophyta,DrugBank
DB01381,Eukaryota,DrugBank
DB01381,Ginkgolides,DrugBank
DB01381,Monoamine Oxidase A Inhibitors  for interaction with Monoamine Oxidase A substrates,DrugBank
DB01381,Nervous System,DrugBank
DB01381,Pharmaceutical Preparations,DrugBank
DB01381,Plant Extracts,DrugBank
DB01381,Plant Preparations,DrugBank
DB01381,Psychoanaleptics,DrugBank
DB01381,Streptophyta,DrugBank
DB01381,Tracheophyta,DrugBank
DB01381,Viridiplantae,DrugBank
DB01382,Alimentary Tract and Metabolism,DrugBank
DB01382,Amides,DrugBank
DB01382,Blood Glucose Lowering Agents,DrugBank
DB01382,Drugs Used in Diabetes,DrugBank
DB01382,Genito Urinary System and Sex Hormones,DrugBank
DB01382,Gynecological Antiinfectives and Antiseptics,DrugBank
DB01382,Oral Hypoglycemics,DrugBank
DB01382,Sulfonamides,DrugBank
DB01382,Sulfones,DrugBank
DB01382,Sulfur Compounds,DrugBank
DB01384,Adrenal Cortex Hormones,DrugBank
DB01384,Anti-Inflammatory Agents,DrugBank
DB01384,Corticosteroids,DrugBank
DB01384,Corticosteroids for Systemic Use,DrugBank
DB01384,"Corticosteroids for Systemic Use, Plain",DrugBank
DB01384,Cytochrome P-450 CYP3A Inducers,DrugBank
DB01384,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB01384,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01384,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB01384,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB01384,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB01384,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB01384,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01384,Cytochrome P-450 CYP3A5 Inducers,DrugBank
DB01384,Cytochrome P-450 CYP3A5 Inducers (strength unknown),DrugBank
DB01384,Cytochrome P-450 Enzyme Inducers,DrugBank
DB01384,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB01384,Cytochrome P-450 Substrates,DrugBank
DB01384,Fused-Ring Compounds,DrugBank
DB01384,Glucocorticoids,DrugBank
DB01384,Hormones,DrugBank
DB01384,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB01384,Hyperglycemia-Associated Agents,DrugBank
DB01384,Immunosuppressive Agents,DrugBank
DB01384,Pregnadienes,DrugBank
DB01384,Pregnadienetriols,DrugBank
DB01384,Pregnanes,DrugBank
DB01384,Steroids,DrugBank
DB01384,"Steroids, Fluorinated",DrugBank
DB01384,"Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins",DrugBank
DB01388,Agents causing hyperkalemia,DrugBank
DB01388,Antiarrhythmic agents,DrugBank
DB01388,Antihypertensive Agents,DrugBank
DB01388,Benzimidazoles,DrugBank
DB01388,Bradycardia-Causing Agents,DrugBank
DB01388,Calcium Channel Blockers,DrugBank
DB01388,Calcium-Regulating Hormones and Agents,DrugBank
DB01388,Cardiovascular Agents,DrugBank
DB01388,Cytochrome P-450 CYP1A2 Inhibitors,DrugBank
DB01388,Cytochrome P-450 CYP1A2 Inhibitors (strength unknown),DrugBank
DB01388,Cytochrome P-450 CYP2D6 Inhibitors,DrugBank
DB01388,Cytochrome P-450 CYP2D6 Inhibitors (strength unknown),DrugBank
DB01388,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB01388,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01388,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB01388,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB01388,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01388,Cytochrome P-450 CYP3A5 Inhibitors,DrugBank
DB01388,Cytochrome P-450 CYP3A5 Inhibitors (strength unknown),DrugBank
DB01388,Cytochrome P-450 CYP3A7 Inhibitors,DrugBank
DB01388,Cytochrome P-450 CYP3A7 Inhibitors (strength unknown),DrugBank
DB01388,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB01388,Cytochrome P-450 Substrates,DrugBank
DB01388,Enzyme Inhibitors,DrugBank
DB01388,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB01388,Membrane Transport Modulators,DrugBank
DB01388,Moderate Risk QTc-Prolonging Agents,DrugBank
DB01388,Naphthalenes,DrugBank
DB01388,P-glycoprotein inhibitors,DrugBank
DB01388,P-glycoprotein substrates,DrugBank
DB01388,QTc Prolonging Agents,DrugBank
DB01388,Selective Calcium Channel Blockers With Mainly Vascular Effects,DrugBank
DB01388,Tetrahydronaphthalenes,DrugBank
DB01388,Vasodilating Agents,DrugBank
DB01390,Antacids,DrugBank
DB01390,Antacids and Adsorbents,DrugBank
DB01390,Bicarbonates,DrugBank
DB01390,Blood and Blood Forming Organs,DrugBank
DB01390,Blood Substitutes and Perfusion Solutions,DrugBank
DB01390,"Carbon Compounds, Inorganic",DrugBank
DB01390,Carbonates,DrugBank
DB01390,Carbonic Acid,DrugBank
DB01390,Electrolyte Solutions,DrugBank
DB01390,Gastric Acid Lowering Agents,DrugBank
DB01390,Hemodialysis Solution,DrugBank
DB01390,I.V. Solution Additives,DrugBank
DB01390,Irrigating Solutions,DrugBank
DB01390,Salt Solutions,DrugBank
DB01390,Sodium Compounds,DrugBank
DB01390,Urinary Alkalinisers,DrugBank
DB01392,Adrenergic Agents,DrugBank
DB01392,Adrenergic alpha-2 Receptor Antagonists,DrugBank
DB01392,Adrenergic alpha-Antagonists,DrugBank
DB01392,Adrenergic Antagonists,DrugBank
DB01392,Agents that produce hypertension,DrugBank
DB01392,Alkaloids,DrugBank
DB01392,Antidepressive Agents,DrugBank
DB01392,Autonomic Agents,DrugBank
DB01392,Central Nervous System Depressants,DrugBank
DB01392,Cytochrome P-450 CYP2D6 Substrates,DrugBank
DB01392,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01392,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01392,Cytochrome P-450 Substrates,DrugBank
DB01392,Dopamine Antagonists,DrugBank
DB01392,Dopamine D2 Receptor Antagonists,DrugBank
DB01392,Drugs Used in Erectile Dysfunction,DrugBank
DB01392,Genito Urinary System and Sex Hormones,DrugBank
DB01392,Genitourinary Agents,DrugBank
DB01392,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB01392,Indole Alkaloids,DrugBank
DB01392,Indoles,DrugBank
DB01392,Indolizidines,DrugBank
DB01392,Indolizines,DrugBank
DB01392,Mydriatics,DrugBank
DB01392,Neurotransmitter Agents,DrugBank
DB01392,Other Miscellaneous Therapeutic Agents,DrugBank
DB01392,P-glycoprotein inhibitors,DrugBank
DB01392,Peripheral Nervous System Agents,DrugBank
DB01392,Secologanin Tryptamine Alkaloids,DrugBank
DB01392,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,DrugBank
DB01392,Serotonin 5-HT1 Receptor Antagonists,DrugBank
DB01392,Serotonin 5-HT2 Receptor Antagonists,DrugBank
DB01392,Serotonin 5-HT2A Receptor Antagonists,DrugBank
DB01392,Serotonin 5-HT2C Receptor Antagonists,DrugBank
DB01392,Serotonin Agents,DrugBank
DB01392,Serotonin Receptor Antagonists,DrugBank
DB01392,Urological Agents,DrugBank
DB01392,Urologicals,DrugBank
DB01393,"Acids, Acyclic",DrugBank
DB01393,"Acids, Carbocyclic",DrugBank
DB01393,Agents Causing Muscle Toxicity,DrugBank
DB01393,Amides,DrugBank
DB01393,Benzamides and benzamide derivatives,DrugBank
DB01393,Benzene Derivatives,DrugBank
DB01393,Benzoates,DrugBank
DB01393,Butyrates,DrugBank
DB01393,Chlorobenzoates,DrugBank
DB01393,Cytochrome P-450 CYP2C8 Inhibitors,DrugBank
DB01393,Cytochrome P-450 CYP2C8 Inhibitors (strength unknown),DrugBank
DB01393,Cytochrome P-450 CYP2C8 Inhibitors (weak),DrugBank
DB01393,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01393,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01393,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB01393,Cytochrome P-450 Substrates,DrugBank
DB01393,Ethers,DrugBank
DB01393,Fibric Acid Derivatives,DrugBank
DB01393,Fibric Acids,DrugBank
DB01393,Hypolipidemic Agents,DrugBank
DB01393,Hypolipidemic Agents Indicated for Hyperlipidemia,DrugBank
DB01393,Isobutyrates,DrugBank
DB01393,Lipid Modifying Agents,DrugBank
DB01393,"Lipid Modifying Agents, Plain",DrugBank
DB01393,Lipid Regulating Agents,DrugBank
DB01393,Non-statin Hypolipidemic Agents Indicated for Hyperlipidemia,DrugBank
DB01393,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB01393,Phenols,DrugBank
DB01393,Phenyl Ethers,DrugBank
DB01394,Agents Causing Muscle Toxicity,DrugBank
DB01394,Alkaloids,DrugBank
DB01394,Antigout Preparations,DrugBank
DB01394,Antimitotic Agents,DrugBank
DB01394,Cytochrome P-450 CYP2B6 Inhibitors,DrugBank
DB01394,Cytochrome P-450 CYP2B6 Inhibitors (strength unknown),DrugBank
DB01394,Cytochrome P-450 CYP2C8 Inhibitors,DrugBank
DB01394,Cytochrome P-450 CYP2C8 Inhibitors (strength unknown),DrugBank
DB01394,Cytochrome P-450 CYP2E1 Inducers,DrugBank
DB01394,Cytochrome P-450 CYP2E1 Inducers (strength unknown),DrugBank
DB01394,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB01394,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01394,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB01394,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB01394,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01394,Cytochrome P-450 Enzyme Inducers,DrugBank
DB01394,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB01394,Cytochrome P-450 Substrates,DrugBank
DB01394,Drugs that are Mainly Renally Excreted,DrugBank
DB01394,Experimental Unapproved Treatments for COVID-19,DrugBank
DB01394,Mitosis Modulators,DrugBank
DB01394,Musculo-Skeletal System,DrugBank
DB01394,P-glycoprotein inducers,DrugBank
DB01394,P-glycoprotein substrates,DrugBank
DB01394,Preparations With No Effect on Uric Acid Metabolism,DrugBank
DB01394,Tubulin Modulators,DrugBank
DB01395,Adrenal Cortex Hormones,DrugBank
DB01395,Agents causing hyperkalemia,DrugBank
DB01395,Androstanes,DrugBank
DB01395,Combination Contraceptives (with Estrogen and derivatives),DrugBank
DB01395,"Contraceptive Agents, Female",DrugBank
DB01395,"Contraceptives, Oral",DrugBank
DB01395,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01395,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01395,Cytochrome P-450 CYP3A4 Substrates (strength unknown),DrugBank
DB01395,Cytochrome P-450 Substrates,DrugBank
DB01395,Diuretics,DrugBank
DB01395,Fused-Ring Compounds,DrugBank
DB01395,Genito Urinary System and Sex Hormones,DrugBank
DB01395,Hormonal Contraceptives for Systemic Use,DrugBank
DB01395,Hormone Antagonists,DrugBank
DB01395,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB01395,Hyperglycemia-Associated Agents,DrugBank
DB01395,Mineralocorticoid Receptor Antagonists,DrugBank
DB01395,Natriuretic Agents,DrugBank
DB01395,Progesterone Congeners,DrugBank
DB01395,Progestin Contraceptives,DrugBank
DB01395,Progestins,DrugBank
DB01395,Sex Hormones and Modulators of the Genital System,DrugBank
DB01395,Steroids,DrugBank
DB01396,Antiarrhythmic agents,DrugBank
DB01396,Carbohydrates,DrugBank
DB01396,Cardanolides,DrugBank
DB01396,Cardenolides,DrugBank
DB01396,Cardiac Glycosides,DrugBank
DB01396,Cardiac Therapy,DrugBank
DB01396,Cardiotonic Agents,DrugBank
DB01396,Cardiovascular Agents,DrugBank
DB01396,"Compounds used in a research, industrial, or household setting",DrugBank
DB01396,Cytochrome P-450 CYP3A Substrates,DrugBank
DB01396,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB01396,Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index,DrugBank
DB01396,Cytochrome P-450 Substrates,DrugBank
DB01396,Digitalis Glycosides,DrugBank
DB01396,Enzyme Inhibitors,DrugBank
DB01396,Fused-Ring Compounds,DrugBank
DB01396,Glycosides,DrugBank
DB01396,Narrow Therapeutic Index Drugs,DrugBank
DB01396,P-glycoprotein substrates,DrugBank
DB01396,P-glycoprotein substrates with a Narrow Therapeutic Index,DrugBank
DB01396,Potential QTc-Prolonging Agents,DrugBank
DB01396,Protective Agents,DrugBank
DB01396,QTc Prolonging Agents,DrugBank
DB01396,Steroids,DrugBank
DB01397,"Acids, Carbocyclic",DrugBank
DB01397,Agents causing hyperkalemia,DrugBank
DB01397,Agents that produce hypertension,DrugBank
DB01397,Analgesics,DrugBank
DB01397,"Analgesics, Non-Narcotic",DrugBank
DB01397,Anti-Inflammatory Agents,DrugBank
DB01397,"Anti-Inflammatory Agents, Non-Steroidal",DrugBank
DB01397,"Anti-Inflammatory Agents, Non-Steroidal (Non-Selective)",DrugBank
DB01397,Antirheumatic Agents,DrugBank
DB01397,Benzene Derivatives,DrugBank
DB01397,Benzoates,DrugBank
DB01397,Cyclooxygenase Inhibitors,DrugBank
DB01397,Enzyme Inhibitors,DrugBank
DB01397,Hydroxy Acids,DrugBank
DB01397,Hydroxybenzoates,DrugBank
DB01397,Magnesium Compounds,DrugBank
DB01397,Magnesium Salts,DrugBank
DB01397,Metal cations,DrugBank
DB01397,Metal divalent cations,DrugBank
DB01397,Nephrotoxic agents,DrugBank
DB01397,Nervous System,DrugBank
DB01397,Non COX-2 selective NSAIDS,DrugBank
DB01397,Peripheral Nervous System Agents,DrugBank
DB01397,Phenols,DrugBank
DB01397,Salicylic Acid and Derivatives,DrugBank
DB01397,Sensory System Agents,DrugBank
DB01399,"Acids, Carbocyclic",DrugBank
DB01399,Agents causing hyperkalemia,DrugBank
DB01399,Agents that produce hypertension,DrugBank
DB01399,Analgesics,DrugBank
DB01399,"Analgesics, Non-Narcotic",DrugBank
