drug_id,protein_id,relationship_type,actions,known_action,inhibition_strength,induction_strength,source,match_type,match_value
DB01592,BE0003175,target,,unknown,,,DrugBank,drugbank_id,DB01592
DB01592,BE0005817,target,,unknown,,,DrugBank,drugbank_id,DB01592
DB01592,BE0000113,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01592
DB01592,BE0001140,target,,unknown,,,DrugBank,drugbank_id,DB01592
DB01592,BE0000510,target,binder,unknown,,,DrugBank,drugbank_id,DB01592
DB01593,BE0005831,target,activator,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001145,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001683,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004528,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005807,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000720,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003106,target,substrate,no,,,DrugBank,drugbank_id,DB01593
DB01593,BE0002467,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0008980,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005844,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004590,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003844,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004542,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000123,target,agonist,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000125,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004779,target,substrate,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005815,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0002365,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003523,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0008954,target,blocker,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005833,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0002390,target,inducer,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001608,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005834,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000433,target,ligand,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001003,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003491,target,modulator,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005835,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000187,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0008955,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0008993,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000058,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0008994,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003602,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003380,target,inducer,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005770,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005812,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005538,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004778,target,disruptor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009047,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000910,target,binder,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001060,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009048,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001213,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003449,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000922,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009049,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005852,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001119,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009069,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0002095,target,binder,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0002096,target,binder,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0002093,target,activator,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001529,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003455,target,binder,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004686,target,binder,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009050,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009070,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000855,target,binder,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009071,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009072,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009051,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003266,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001701,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009053,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009054,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009055,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001140,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003503,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003504,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009073,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009074,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004672,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009075,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000048,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009076,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000538,target,binder,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001180,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004161,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000130,target,activator,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000629,target,activator,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009057,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009077,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009058,target,carrier,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005097,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005098,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009078,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000616,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009079,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009080,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009060,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009081,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009082,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009083,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009084,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0002440,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001017,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009061,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009062,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009085,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009086,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009063,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009087,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009088,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009064,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003663,target,binder,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0004613,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000930,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009089,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003756,target,inducer,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0005533,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000952,target,binder,no,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009090,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009067,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000209,target,binder,no,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000775,target,agonist,yes,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000685,target,binder,no,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000510,target,binder,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000337,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001068,target,,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009092,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0009093,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0003392,target,downregulator,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0001717,target,inducer,unknown,,,DrugBank,drugbank_id,DB01593
DB01593,BE0000267,enzyme,inhibitor,unknown,,,DrugBank,drugbank_id,DB01593
DB01594,BE0004797,target,positive allosteric modulator,yes,,,DrugBank,drugbank_id,DB01594
DB01594,BE0008668,target,ligand,yes,,,DrugBank,drugbank_id,DB01594
DB01594,BE0000736,target,modulator,unknown,,,DrugBank,drugbank_id,DB01594
DB01595,BE0004797,target,positive allosteric modulator,yes,,,DrugBank,drugbank_id,DB01595
DB01595,BE0008668,target,ligand,yes,,,DrugBank,drugbank_id,DB01595
DB01595,BE0000795,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01595
DB01595,BE0000141,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01595
DB01595,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01595
DB01595,BE0003533,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01595
DB01597,BE0001148,target,substrate,unknown,,,DrugBank,drugbank_id,DB01597
DB01597,BE0001066,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01597
DB01597,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB01597
DB01598,BE0003579,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01598
DB01598,BE0000488,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01598
DB01598,BE0000588,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01598
DB01598,BE0000790,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01598
DB01598,BE0008485,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01598
DB01598,BE0003189,target,activator,unknown,,,DrugBank,drugbank_id,DB01598
DB01598,BE0001148,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB01598
DB01598,BE0002015,enzyme,substrate,no,,,DrugBank,drugbank_id,DB01598
DB01598,BE0003894,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB01598
DB01598,BE0002831,enzyme,substrate,no,,,DrugBank,drugbank_id,DB01598
DB01598,BE0009747,enzyme,substrate,no,,,DrugBank,drugbank_id,DB01598
DB01599,BE0000119,target,substrate,unknown,,,DrugBank,drugbank_id,DB01599
DB01599,BE0002705,target,substrate,yes,,,DrugBank,drugbank_id,DB01599
DB01600,BE0000017,target,inducer,unknown,,,DrugBank,drugbank_id,DB01600
DB01600,BE0000262,target,inducer,unknown,,,DrugBank,drugbank_id,DB01600
DB01601,BE0004854,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01601
DB01601,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01601
DB01601,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01601
DB01601,BE0002433,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01601
DB01601,BE0003536,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01601
DB01601,BE0003549,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01601
DB01601,BE0002793,enzyme,inducer,unknown,,weak,DrugBank,drugbank_id,DB01601
DB01601,BE0004866,enzyme,inhibitor,unknown,moderate,,DrugBank,drugbank_id,DB01601
DB01601,BE0000925,carrier,binder,no,,,DrugBank,drugbank_id,DB01601
DB01601,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB01601
DB01601,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01601
DB01601,BE0001004,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01601
DB01601,BE0003659,transporter,inhibitor,no,,,DrugBank,drugbank_id,DB01601
DB01601,BE0000703,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01601
DB01602,BE0004840,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01602
DB01603,BE0003618,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01603
DB01603,BE0004644,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01603
DB01603,BE0004335,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01603
DB01603,BE0003624,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01603
DB01603,BE0004643,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01603
DB01603,BE0004290,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01603
DB01604,BE0000576,target,inducer,yes,,,DrugBank,drugbank_id,DB01604
DB01605,BE0000576,target,inducer,yes,,,DrugBank,drugbank_id,DB01605
DB01606,BE0001568,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01606
DB01606,BE0009681,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01606
DB01606,BE0002015,target,substrate,no,,,DrugBank,drugbank_id,DB01606
DB01606,BE0000302,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01606
DB01606,BE0001066,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01606
DB01606,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB01606
DB01607,BE0003577,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01607
DB01608,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01608
DB01608,BE0000289,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01608
DB01608,BE0000575,target,agonist,yes,,,DrugBank,drugbank_id,DB01608
DB01608,BE0000132,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01608
DB01609,BE0004807,target,chelator,yes,,,DrugBank,drugbank_id,DB01609
DB01609,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01609
DB01609,BE0003541,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01609
DB01609,BE0003677,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB01609
DB01609,BE0003538,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB01609
DB01609,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01609
DB01609,BE0002433,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01609
DB01610,BE0004796,target,cleavage,unknown,,,DrugBank,drugbank_id,DB01610
DB01610,BE0000308,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01610
DB01610,BE0001018,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB01610
DB01610,BE0001134,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB01610
DB01610,BE0000423,transporter,,unknown,,,DrugBank,drugbank_id,DB01610
DB01611,BE0000155,target,agonist,yes,,,DrugBank,drugbank_id,DB01611
DB01611,BE0001171,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01611
DB01611,BE0004796,target,cleavage,unknown,,,DrugBank,drugbank_id,DB01611
DB01611,BE0000982,target,modulator,unknown,,,DrugBank,drugbank_id,DB01611
DB01611,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01611
DB01611,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01611
DB01611,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01611
DB01611,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB01611
DB01611,BE0004879,carrier,binder,unknown,,,DrugBank,drugbank_id,DB01611
DB01611,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01611
DB01611,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB01611
DB01612,BE0000556,target,agonist,yes,,,DrugBank,drugbank_id,DB01612
DB01612,BE0000133,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01612
DB01613,BE0000556,target,agonist,yes,,,DrugBank,drugbank_id,DB01613
DB01613,BE0000997,target,agonist,yes,,,DrugBank,drugbank_id,DB01613
DB01614,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB01614
DB01614,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01614
DB01614,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB01614
DB01614,BE0000291,target,partial agonist,unknown,,,DrugBank,drugbank_id,DB01614
DB01614,BE0000501,target,agonist,yes,,,DrugBank,drugbank_id,DB01614
DB01614,BE0000575,target,agonist,yes,,,DrugBank,drugbank_id,DB01614
DB01614,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB01614
DB01615,BE0000442,target,binder,no,,,DrugBank,drugbank_id,DB01615
DB01616,BE0000291,target,partial agonist,unknown,,,DrugBank,drugbank_id,DB01616
DB01618,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB01618
DB01618,BE0000291,target,partial agonist,unknown,,,DrugBank,drugbank_id,DB01618
DB01618,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB01618
DB01618,BE0000092,target,agonist,yes,,,DrugBank,drugbank_id,DB01618
DB01619,BE0000442,target,binder,no,,,DrugBank,drugbank_id,DB01619
DB01619,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB01619
DB01620,BE0000146,target,binder,unknown,,,DrugBank,drugbank_id,DB01620
DB01620,BE0000442,target,binder,no,,,DrugBank,drugbank_id,DB01620
DB01620,BE0003848,target,ligand,unknown,,,DrugBank,drugbank_id,DB01620
DB01621,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB01621
DB01621,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01621
DB01621,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB01621
DB01621,BE0000291,target,partial agonist,unknown,,,DrugBank,drugbank_id,DB01621
DB01621,BE0003536,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01621
DB01621,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01621
DB01621,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01621
DB01621,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB01621
DB01621,BE0003648,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01621
DB01622,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB01622
DB01622,BE0000501,target,agonist,yes,,,DrugBank,drugbank_id,DB01622
DB01622,BE0000575,target,agonist,yes,,,DrugBank,drugbank_id,DB01622
DB01622,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01622
DB01622,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB01622
DB01623,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB01623
DB01623,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01623
DB01623,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB01623
DB01623,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01623
DB01623,BE0002433,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01623
DB01623,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB01623
DB01623,BE0003648,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB01623
DB01624,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01624
DB01624,BE0000145,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01624
DB01624,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB01624
DB01624,BE0000501,target,agonist,yes,,,DrugBank,drugbank_id,DB01624
DB01624,BE0000289,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01624
DB01624,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB01624
DB01624,BE0000442,target,binder,no,,,DrugBank,drugbank_id,DB01624
DB01624,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01624
DB01624,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01624
DB01625,BE0000045,target,agonist,yes,,,DrugBank,drugbank_id,DB01625
DB01625,BE0000405,target,antagonist,unknown,,,DrugBank,drugbank_id,DB01625
DB01626,BE0002196,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01626
DB01626,BE0002198,target,cofactor,unknown,,,DrugBank,drugbank_id,DB01626
DB01627,BE0004800,target,inhibitor,yes,,,DrugBank,drugbank_id,DB01627
DB01627,BE0000925,carrier,binder,no,,,DrugBank,drugbank_id,DB01627
DB01628,BE0000262,target,inducer,unknown,,,DrugBank,drugbank_id,DB01628
DB01628,BE0002793,enzyme,inducer,unknown,,weak,DrugBank,drugbank_id,DB01628
DB01628,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01628
DB01628,BE0002433,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01628
DB01628,BE0003536,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB01628
DB01628,BE0003533,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01628
DB01628,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB01628
DB01629,BE0002390,target,inducer,unknown,,,DrugBank,drugbank_id,DB01629
DB01629,BE0001224,target,,unknown,,,DrugBank,drugbank_id,DB01629
DB01629,BE0000537,carrier,inhibitor,no,,,DrugBank,drugbank_id,DB01629
DB01645,BE0000792,target,agonist,yes,,,DrugBank,drugbank_id,DB01645
DB01645,BE0003728,target,,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0000123,target,agonist,yes,,,DrugBank,drugbank_id,DB01645
DB01645,BE0003740,target,,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0005001,target,modulator,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0003722,target,inverse agonist,no,,,DrugBank,drugbank_id,DB01645
DB01645,BE0000956,target,,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0000428,target,inducer,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0003446,target,binder,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0001111,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0000685,target,binder,no,,,DrugBank,drugbank_id,DB01645
DB01645,BE0000742,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB01645
DB01645,BE0000871,target,antagonist,yes,,,DrugBank,drugbank_id,DB01645
