drug_id,pathway_id,source
DB04160,SMP0049137,DrugBank
DB04160,SMP0049138,DrugBank
DB04160,SMP0049139,DrugBank
DB04160,SMP0049140,DrugBank
DB04160,SMP0049141,DrugBank
DB04160,SMP0049142,DrugBank
DB04160,SMP0049143,DrugBank
DB04160,SMP0049144,DrugBank
DB04160,SMP0049145,DrugBank
DB04160,SMP0049146,DrugBank
DB04160,SMP0049147,DrugBank
DB04160,SMP0049148,DrugBank
DB04160,SMP0049149,DrugBank
DB04160,SMP0049150,DrugBank
DB04160,SMP0049151,DrugBank
DB04160,SMP0049152,DrugBank
DB04160,SMP0049153,DrugBank
DB04160,SMP0049154,DrugBank
DB04160,SMP0049155,DrugBank
DB04160,SMP0049156,DrugBank
DB04160,SMP0049157,DrugBank
DB04160,SMP0049158,DrugBank
DB04160,SMP0049159,DrugBank
DB04160,SMP0049160,DrugBank
DB04160,SMP0049161,DrugBank
DB04160,SMP0049162,DrugBank
DB04160,SMP0049163,DrugBank
DB04160,SMP0049164,DrugBank
DB04160,SMP0049165,DrugBank
DB04160,SMP0049166,DrugBank
DB04160,SMP0049167,DrugBank
DB04160,SMP0049168,DrugBank
DB04160,SMP0049169,DrugBank
DB04160,SMP0049170,DrugBank
DB04160,SMP0049171,DrugBank
DB04160,SMP0049172,DrugBank
DB04160,SMP0049173,DrugBank
DB04160,SMP0049174,DrugBank
DB04160,SMP0049175,DrugBank
DB04160,SMP0049176,DrugBank
DB04160,SMP0049177,DrugBank
DB04160,SMP0049178,DrugBank
DB04160,SMP0049179,DrugBank
DB04160,SMP0049180,DrugBank
DB04160,SMP0049181,DrugBank
DB04160,SMP0049182,DrugBank
DB04160,SMP0049183,DrugBank
DB04160,SMP0049184,DrugBank
DB04160,SMP0049185,DrugBank
DB04160,SMP0049186,DrugBank
DB04160,SMP0049187,DrugBank
DB04160,SMP0049188,DrugBank
DB04160,SMP0049189,DrugBank
DB04160,SMP0049190,DrugBank
DB04160,SMP0049191,DrugBank
DB04160,SMP0049192,DrugBank
DB04160,SMP0049193,DrugBank
DB04160,SMP0049194,DrugBank
DB04160,SMP0049195,DrugBank
DB04160,SMP0049196,DrugBank
DB04160,SMP0049197,DrugBank
DB04160,SMP0049198,DrugBank
DB04160,SMP0049199,DrugBank
DB04160,SMP0049200,DrugBank
DB04160,SMP0049201,DrugBank
DB04160,SMP0049202,DrugBank
DB04160,SMP0049203,DrugBank
DB04160,SMP0049204,DrugBank
DB04160,SMP0049205,DrugBank
DB04160,SMP0049206,DrugBank
DB04160,SMP0049207,DrugBank
DB04160,SMP0049208,DrugBank
DB04160,SMP0049209,DrugBank
DB04160,SMP0049210,DrugBank
DB04160,SMP0049211,DrugBank
DB04160,SMP0049212,DrugBank
DB04160,SMP0049213,DrugBank
DB04160,SMP0049214,DrugBank
DB04160,SMP0049215,DrugBank
DB04160,SMP0049216,DrugBank
DB04160,SMP0049217,DrugBank
DB04160,SMP0049218,DrugBank
DB04160,SMP0049219,DrugBank
DB04160,SMP0049220,DrugBank
DB04160,SMP0049221,DrugBank
DB04160,SMP0049222,DrugBank
DB04160,SMP0049223,DrugBank
DB04160,SMP0049224,DrugBank
DB04160,SMP0049225,DrugBank
DB04160,SMP0049226,DrugBank
DB04160,SMP0049227,DrugBank
DB04160,SMP0049228,DrugBank
DB04160,SMP0049229,DrugBank
DB04160,SMP0049230,DrugBank
DB04160,SMP0049231,DrugBank
DB04160,SMP0049232,DrugBank
DB04160,SMP0049233,DrugBank
DB04160,SMP0049234,DrugBank
DB04160,SMP0049235,DrugBank
DB04160,SMP0049236,DrugBank
DB04160,SMP0049237,DrugBank
DB04160,SMP0049238,DrugBank
DB04160,SMP0049239,DrugBank
DB04160,SMP0049240,DrugBank
DB04160,SMP0049241,DrugBank
DB04160,SMP0049242,DrugBank
DB04160,SMP0049243,DrugBank
DB04160,SMP0049244,DrugBank
DB04160,SMP0049245,DrugBank
DB04160,SMP0049246,DrugBank
DB04160,SMP0049247,DrugBank
DB04160,SMP0049248,DrugBank
DB04160,SMP0049249,DrugBank
DB04160,SMP0049250,DrugBank
DB04160,SMP0049251,DrugBank
DB04160,SMP0049252,DrugBank
DB04160,SMP0049253,DrugBank
DB04160,SMP0049254,DrugBank
DB04160,SMP0049255,DrugBank
DB04160,SMP0049256,DrugBank
DB04160,SMP0049257,DrugBank
DB04160,SMP0049258,DrugBank
DB04160,SMP0049259,DrugBank
DB04160,SMP0049260,DrugBank
DB04160,SMP0049261,DrugBank
DB04160,SMP0049262,DrugBank
DB04160,SMP0049263,DrugBank
DB04160,SMP0049264,DrugBank
DB04160,SMP0049265,DrugBank
DB04160,SMP0049266,DrugBank
DB04160,SMP0049267,DrugBank
DB04160,SMP0049268,DrugBank
DB04160,SMP0049269,DrugBank
DB04160,SMP0049270,DrugBank
DB04160,SMP0049271,DrugBank
DB04160,SMP0049272,DrugBank
DB04160,SMP0049273,DrugBank
DB04160,SMP0049274,DrugBank
DB04160,SMP0049275,DrugBank
DB04160,SMP0049276,DrugBank
DB04160,SMP0049277,DrugBank
DB04160,SMP0049278,DrugBank
DB04160,SMP0049279,DrugBank
DB04160,SMP0049280,DrugBank
DB04160,SMP0049281,DrugBank
DB04160,SMP0049282,DrugBank
DB04160,SMP0049283,DrugBank
DB04160,SMP0049284,DrugBank
DB04160,SMP0049285,DrugBank
DB04160,SMP0049286,DrugBank
DB04160,SMP0049287,DrugBank
DB04160,SMP0049288,DrugBank
DB04160,SMP0049289,DrugBank
DB04160,SMP0049290,DrugBank
DB04160,SMP0049291,DrugBank
DB04160,SMP0049292,DrugBank
DB04160,SMP0049293,DrugBank
DB04160,SMP0049294,DrugBank
DB04160,SMP0049295,DrugBank
DB04160,SMP0049296,DrugBank
DB04160,SMP0049297,DrugBank
DB04160,SMP0049298,DrugBank
DB04160,SMP0049299,DrugBank
DB04160,SMP0049300,DrugBank
DB04160,SMP0049301,DrugBank
DB04160,SMP0049302,DrugBank
DB04160,SMP0049303,DrugBank
DB04160,SMP0049304,DrugBank
DB04160,SMP0049305,DrugBank
DB04160,SMP0049306,DrugBank
DB04160,SMP0049307,DrugBank
DB04160,SMP0049308,DrugBank
DB04160,SMP0049309,DrugBank
DB04160,SMP0049310,DrugBank
DB04160,SMP0049311,DrugBank
DB04160,SMP0049312,DrugBank
DB04160,SMP0049313,DrugBank
DB04160,SMP0049314,DrugBank
DB04160,SMP0049315,DrugBank
DB04160,SMP0049316,DrugBank
DB04160,SMP0049317,DrugBank
DB04160,SMP0049318,DrugBank
DB04160,SMP0049319,DrugBank
DB04160,SMP0049320,DrugBank
DB04160,SMP0049321,DrugBank
DB04160,SMP0049322,DrugBank
DB04160,SMP0049323,DrugBank
DB04160,SMP0049324,DrugBank
DB04160,SMP0049325,DrugBank
DB04160,SMP0049326,DrugBank
DB04160,SMP0049327,DrugBank
DB04160,SMP0049328,DrugBank
DB04160,SMP0049329,DrugBank
DB04160,SMP0049330,DrugBank
DB04160,SMP0049331,DrugBank
DB04160,SMP0049332,DrugBank
DB04160,SMP0049333,DrugBank
DB04160,SMP0049334,DrugBank
DB04160,SMP0049335,DrugBank
DB04160,SMP0049336,DrugBank
DB04160,SMP0049337,DrugBank
DB04160,SMP0049338,DrugBank
DB04160,SMP0049339,DrugBank
DB04160,SMP0049340,DrugBank
DB04160,SMP0049341,DrugBank
DB04160,SMP0049342,DrugBank
DB04160,SMP0049343,DrugBank
DB04160,SMP0049344,DrugBank
DB04160,SMP0049345,DrugBank
DB04160,SMP0049346,DrugBank
DB04160,SMP0049347,DrugBank
DB04160,SMP0049348,DrugBank
DB04160,SMP0049349,DrugBank
DB04160,SMP0049350,DrugBank
DB04160,SMP0049351,DrugBank
DB04160,SMP0049352,DrugBank
DB04160,SMP0049353,DrugBank
DB04160,SMP0049354,DrugBank
DB04160,SMP0049355,DrugBank
DB04160,SMP0049356,DrugBank
DB04160,SMP0049357,DrugBank
DB04160,SMP0049358,DrugBank
DB04160,SMP0049359,DrugBank
DB04160,SMP0049360,DrugBank
DB04160,SMP0049361,DrugBank
DB04160,SMP0049362,DrugBank
DB04160,SMP0049363,DrugBank
DB04160,SMP0049364,DrugBank
DB04160,SMP0049365,DrugBank
DB04160,SMP0049366,DrugBank
DB04160,SMP0049367,DrugBank
DB04160,SMP0049368,DrugBank
DB04160,SMP0049369,DrugBank
DB04160,SMP0049370,DrugBank
DB04160,SMP0049371,DrugBank
DB04160,SMP0049372,DrugBank
DB04160,SMP0049373,DrugBank
DB04160,SMP0049374,DrugBank
DB04160,SMP0049375,DrugBank
DB04160,SMP0049376,DrugBank
DB04160,SMP0049377,DrugBank
DB04160,SMP0049378,DrugBank
DB04160,SMP0049379,DrugBank
DB04160,SMP0049380,DrugBank
DB04160,SMP0049381,DrugBank
DB04160,SMP0049382,DrugBank
DB04160,SMP0049383,DrugBank
DB04160,SMP0049384,DrugBank
DB04160,SMP0049385,DrugBank
DB04160,SMP0049386,DrugBank
DB04160,SMP0049387,DrugBank
DB04160,SMP0049388,DrugBank
DB04160,SMP0049389,DrugBank
DB04160,SMP0049390,DrugBank
DB04160,SMP0049391,DrugBank
DB04160,SMP0049392,DrugBank
DB04160,SMP0049393,DrugBank
DB04160,SMP0049394,DrugBank
DB04160,SMP0049395,DrugBank
DB04160,SMP0049396,DrugBank
DB04160,SMP0049397,DrugBank
DB04160,SMP0049398,DrugBank
DB04160,SMP0049399,DrugBank
DB04160,SMP0049400,DrugBank
DB04160,SMP0049401,DrugBank
DB04160,SMP0049402,DrugBank
DB04160,SMP0049403,DrugBank
DB04160,SMP0049404,DrugBank
DB04160,SMP0049405,DrugBank
DB04160,SMP0049406,DrugBank
DB04160,SMP0049407,DrugBank
DB04160,SMP0049408,DrugBank
DB04160,SMP0049409,DrugBank
DB04160,SMP0049410,DrugBank
DB04160,SMP0049411,DrugBank
DB04160,SMP0049412,DrugBank
DB04160,SMP0049413,DrugBank
DB04160,SMP0049414,DrugBank
DB04160,SMP0049415,DrugBank
DB04160,SMP0049416,DrugBank
DB04160,SMP0049417,DrugBank
DB04160,SMP0049418,DrugBank
DB04160,SMP0049419,DrugBank
DB04160,SMP0049420,DrugBank
DB04160,SMP0049421,DrugBank
DB04160,SMP0049422,DrugBank
DB04160,SMP0049423,DrugBank
DB04160,SMP0049424,DrugBank
DB04160,SMP0049425,DrugBank
DB04160,SMP0049426,DrugBank
DB04160,SMP0049427,DrugBank
DB04160,SMP0049428,DrugBank
DB04160,SMP0049429,DrugBank
DB04160,SMP0049430,DrugBank
DB04160,SMP0049431,DrugBank
DB04160,SMP0049432,DrugBank
DB04160,SMP0049433,DrugBank
DB04160,SMP0049434,DrugBank
DB04160,SMP0049435,DrugBank
DB04160,SMP0049436,DrugBank
DB04160,SMP0049437,DrugBank
DB04160,SMP0049438,DrugBank
DB04160,SMP0049439,DrugBank
DB04160,SMP0049440,DrugBank
DB04160,SMP0049441,DrugBank
DB04160,SMP0049442,DrugBank
DB04160,SMP0049443,DrugBank
DB04160,SMP0049444,DrugBank
DB04160,SMP0049445,DrugBank
DB04160,SMP0049446,DrugBank
DB04160,SMP0049447,DrugBank
DB04160,SMP0049448,DrugBank
DB04160,SMP0049449,DrugBank
DB04160,SMP0049450,DrugBank
DB04160,SMP0049451,DrugBank
DB04160,SMP0049452,DrugBank
DB04160,SMP0049453,DrugBank
DB04160,SMP0049454,DrugBank
DB04160,SMP0049455,DrugBank
DB04160,SMP0049456,DrugBank
DB04160,SMP0049457,DrugBank
DB04160,SMP0049458,DrugBank
DB04160,SMP0049459,DrugBank
DB04160,SMP0049460,DrugBank
DB04160,SMP0049461,DrugBank
DB04160,SMP0049462,DrugBank
DB04160,SMP0049463,DrugBank
DB04160,SMP0049464,DrugBank
DB04160,SMP0049465,DrugBank
DB04160,SMP0049466,DrugBank
DB04160,SMP0049467,DrugBank
DB04160,SMP0049468,DrugBank
DB04160,SMP0049469,DrugBank
DB04160,SMP0049470,DrugBank
DB04160,SMP0049471,DrugBank
DB04160,SMP0049472,DrugBank
DB04160,SMP0049473,DrugBank
DB04160,SMP0049474,DrugBank
DB04160,SMP0049475,DrugBank
DB04160,SMP0049476,DrugBank
DB04160,SMP0049477,DrugBank
DB04160,SMP0049478,DrugBank
DB04160,SMP0049479,DrugBank
DB04160,SMP0049480,DrugBank
DB04160,SMP0049481,DrugBank
DB04160,SMP0049482,DrugBank
DB04160,SMP0049483,DrugBank
DB04160,SMP0049484,DrugBank
DB04160,SMP0049485,DrugBank
DB04160,SMP0049486,DrugBank
DB04160,SMP0049487,DrugBank
DB04160,SMP0049488,DrugBank
DB04160,SMP0049489,DrugBank
DB04160,SMP0049490,DrugBank
DB04160,SMP0049491,DrugBank
DB04160,SMP0049492,DrugBank
DB04160,SMP0049493,DrugBank
DB04160,SMP0049494,DrugBank
DB04160,SMP0049495,DrugBank
DB04160,SMP0049496,DrugBank
DB04160,SMP0049497,DrugBank
DB04160,SMP0049498,DrugBank
DB04160,SMP0049499,DrugBank
DB04160,SMP0049500,DrugBank
DB04160,SMP0049501,DrugBank
DB04160,SMP0049502,DrugBank
DB04160,SMP0049503,DrugBank
DB04160,SMP0049504,DrugBank
DB04160,SMP0049505,DrugBank
DB04160,SMP0049506,DrugBank
DB04160,SMP0049507,DrugBank
DB04160,SMP0049508,DrugBank
DB04160,SMP0049509,DrugBank
DB04160,SMP0049510,DrugBank
DB04160,SMP0049511,DrugBank
DB04160,SMP0049512,DrugBank
DB04160,SMP0049513,DrugBank
DB04160,SMP0049514,DrugBank
DB04160,SMP0049515,DrugBank
DB04160,SMP0049516,DrugBank
DB04160,SMP0049517,DrugBank
DB04160,SMP0049518,DrugBank
DB04160,SMP0049519,DrugBank
DB04160,SMP0049520,DrugBank
DB04160,SMP0049521,DrugBank
DB04160,SMP0049522,DrugBank
DB04160,SMP0049523,DrugBank
DB04160,SMP0049524,DrugBank
DB04160,SMP0049525,DrugBank
DB04160,SMP0049526,DrugBank
DB04160,SMP0049527,DrugBank
DB04160,SMP0049528,DrugBank
DB04160,SMP0049529,DrugBank
DB04160,SMP0049530,DrugBank
DB04160,SMP0049531,DrugBank
DB04160,SMP0049532,DrugBank
DB04160,SMP0049533,DrugBank
DB04160,SMP0049534,DrugBank
DB04160,SMP0049535,DrugBank
DB04160,SMP0049536,DrugBank
DB04160,SMP0049537,DrugBank
DB04160,SMP0049538,DrugBank
DB04160,SMP0049539,DrugBank
DB04160,SMP0049540,DrugBank
DB04160,SMP0049541,DrugBank
DB04160,SMP0049542,DrugBank
DB04160,SMP0049543,DrugBank
DB04160,SMP0049544,DrugBank
DB04160,SMP0049545,DrugBank
DB04160,SMP0049546,DrugBank
DB04160,SMP0049547,DrugBank
DB04160,SMP0049548,DrugBank
DB04160,SMP0049549,DrugBank
DB04160,SMP0049550,DrugBank
DB04160,SMP0049551,DrugBank
DB04160,SMP0049552,DrugBank
DB04160,SMP0049553,DrugBank
DB04160,SMP0049554,DrugBank
DB04160,SMP0049555,DrugBank
DB04160,SMP0049556,DrugBank
DB04160,SMP0049557,DrugBank
DB04160,SMP0049558,DrugBank
DB04160,SMP0049559,DrugBank
DB04160,SMP0049560,DrugBank
DB04160,SMP0049561,DrugBank
DB04160,SMP0049562,DrugBank
DB04160,SMP0049563,DrugBank
DB04160,SMP0049564,DrugBank
DB04160,SMP0049565,DrugBank
DB04160,SMP0049566,DrugBank
DB04160,SMP0049567,DrugBank
DB04160,SMP0049568,DrugBank
DB04160,SMP0049569,DrugBank
DB04160,SMP0049570,DrugBank
DB04160,SMP0049571,DrugBank
DB04160,SMP0049572,DrugBank
DB04160,SMP0049573,DrugBank
DB04160,SMP0049574,DrugBank
DB04160,SMP0049575,DrugBank
DB04160,SMP0049576,DrugBank
DB04160,SMP0049577,DrugBank
DB04160,SMP0049578,DrugBank
DB04160,SMP0049579,DrugBank
DB04160,SMP0049580,DrugBank
DB04160,SMP0049581,DrugBank
DB04160,SMP0049582,DrugBank
DB04160,SMP0049583,DrugBank
DB04160,SMP0049584,DrugBank
DB04160,SMP0049585,DrugBank
DB04160,SMP0049586,DrugBank
DB04160,SMP0049587,DrugBank
DB04160,SMP0049588,DrugBank
DB04160,SMP0049589,DrugBank
DB04160,SMP0049590,DrugBank
DB04160,SMP0049591,DrugBank
DB04160,SMP0049592,DrugBank
DB04160,SMP0049593,DrugBank
DB04160,SMP0049594,DrugBank
DB04160,SMP0049595,DrugBank
DB04160,SMP0049596,DrugBank
DB04160,SMP0049597,DrugBank
DB04160,SMP0049598,DrugBank
DB04160,SMP0049599,DrugBank
DB04160,SMP0049600,DrugBank
DB04160,SMP0049601,DrugBank
DB04160,SMP0049602,DrugBank
DB04160,SMP0049603,DrugBank
DB04160,SMP0049604,DrugBank
DB04160,SMP0049605,DrugBank
DB04160,SMP0049606,DrugBank
DB04160,SMP0049607,DrugBank
DB04160,SMP0049608,DrugBank
DB04160,SMP0049609,DrugBank
DB04160,SMP0049610,DrugBank
DB04160,SMP0049611,DrugBank
DB04160,SMP0049612,DrugBank
DB04160,SMP0049613,DrugBank
DB04160,SMP0049614,DrugBank
DB04160,SMP0049615,DrugBank
DB04160,SMP0049616,DrugBank
DB04160,SMP0049617,DrugBank
DB04160,SMP0049618,DrugBank
DB04160,SMP0049619,DrugBank
DB04160,SMP0049620,DrugBank
DB04160,SMP0049621,DrugBank
DB04160,SMP0049622,DrugBank
DB04160,SMP0049623,DrugBank
DB04160,SMP0049624,DrugBank
DB04160,SMP0049625,DrugBank
DB04160,SMP0049626,DrugBank
DB04160,SMP0049627,DrugBank
DB04160,SMP0049628,DrugBank
DB04160,SMP0049629,DrugBank
DB04160,SMP0049630,DrugBank
DB04160,SMP0049631,DrugBank
DB04160,SMP0049632,DrugBank
DB04160,SMP0049633,DrugBank
DB04160,SMP0049634,DrugBank
DB04160,SMP0049635,DrugBank
DB04160,SMP0049636,DrugBank
DB04160,SMP0049637,DrugBank
DB04160,SMP0049638,DrugBank
DB04160,SMP0049639,DrugBank
DB04160,SMP0049640,DrugBank
DB04160,SMP0049641,DrugBank
DB04160,SMP0049642,DrugBank
DB04160,SMP0049643,DrugBank
DB04160,SMP0049644,DrugBank
DB04160,SMP0049645,DrugBank
DB04160,SMP0049646,DrugBank
DB04160,SMP0049647,DrugBank
DB04160,SMP0049648,DrugBank
DB04160,SMP0049649,DrugBank
DB04160,SMP0049650,DrugBank
DB04160,SMP0049651,DrugBank
DB04160,SMP0049652,DrugBank
DB04160,SMP0049653,DrugBank
DB04160,SMP0049654,DrugBank
DB04160,SMP0049655,DrugBank
DB04160,SMP0049656,DrugBank
DB04160,SMP0049657,DrugBank
DB04160,SMP0049658,DrugBank
DB04160,SMP0049659,DrugBank
DB04160,SMP0049660,DrugBank
DB04160,SMP0049661,DrugBank
DB04160,SMP0049662,DrugBank
DB04160,SMP0049663,DrugBank
DB04160,SMP0049664,DrugBank
DB04160,SMP0049665,DrugBank
DB04160,SMP0049666,DrugBank
DB04160,SMP0049667,DrugBank
DB04160,SMP0049668,DrugBank
DB04160,SMP0049669,DrugBank
DB04160,SMP0049670,DrugBank
DB04160,SMP0049671,DrugBank
DB04160,SMP0049672,DrugBank
DB04160,SMP0049673,DrugBank
DB04160,SMP0049674,DrugBank
DB04160,SMP0049675,DrugBank
DB04160,SMP0049676,DrugBank
DB04160,SMP0049677,DrugBank
DB04160,SMP0049678,DrugBank
DB04160,SMP0049679,DrugBank
DB04160,SMP0049680,DrugBank
DB04160,SMP0049681,DrugBank
DB04160,SMP0049682,DrugBank
DB04160,SMP0049683,DrugBank
DB04160,SMP0049684,DrugBank
DB04160,SMP0049685,DrugBank
DB04160,SMP0049686,DrugBank
DB04160,SMP0049687,DrugBank
DB04160,SMP0049688,DrugBank
DB04160,SMP0049689,DrugBank
DB04160,SMP0049690,DrugBank
DB04160,SMP0049691,DrugBank
DB04160,SMP0049692,DrugBank
DB04160,SMP0049693,DrugBank
DB04160,SMP0049694,DrugBank
DB04160,SMP0049695,DrugBank
DB04160,SMP0049696,DrugBank
DB04160,SMP0049697,DrugBank
DB04160,SMP0049698,DrugBank
DB04160,SMP0049699,DrugBank
DB04160,SMP0049700,DrugBank
DB04160,SMP0049701,DrugBank
DB04160,SMP0049702,DrugBank
DB04160,SMP0049703,DrugBank
DB04160,SMP0049704,DrugBank
DB04160,SMP0049705,DrugBank
DB04160,SMP0049706,DrugBank
DB04160,SMP0049707,DrugBank
DB04160,SMP0049708,DrugBank
DB04160,SMP0049709,DrugBank
DB04160,SMP0049710,DrugBank
DB04160,SMP0049711,DrugBank
DB04160,SMP0049712,DrugBank
DB04160,SMP0049713,DrugBank
DB04160,SMP0049714,DrugBank
DB04160,SMP0049715,DrugBank
DB04160,SMP0049716,DrugBank
DB04160,SMP0049717,DrugBank
DB04160,SMP0049718,DrugBank
DB04160,SMP0049719,DrugBank
DB04160,SMP0049720,DrugBank
DB04160,SMP0049721,DrugBank
DB04160,SMP0049722,DrugBank
DB04160,SMP0049723,DrugBank
DB04160,SMP0049724,DrugBank
DB04160,SMP0049725,DrugBank
DB04160,SMP0049726,DrugBank
DB04160,SMP0049727,DrugBank
DB04160,SMP0049728,DrugBank
DB04160,SMP0049729,DrugBank
DB04160,SMP0049730,DrugBank
DB04160,SMP0049731,DrugBank
DB04160,SMP0049732,DrugBank
DB04160,SMP0049733,DrugBank
DB04160,SMP0049734,DrugBank
DB04160,SMP0049735,DrugBank
DB04160,SMP0049736,DrugBank
DB04160,SMP0049737,DrugBank
DB04160,SMP0049738,DrugBank
DB04160,SMP0049739,DrugBank
DB04160,SMP0049740,DrugBank
DB04160,SMP0049741,DrugBank
DB04160,SMP0049742,DrugBank
DB04160,SMP0049743,DrugBank
DB04160,SMP0049744,DrugBank
DB04160,SMP0049745,DrugBank
DB04160,SMP0049746,DrugBank
DB04160,SMP0049747,DrugBank
DB04160,SMP0049748,DrugBank
DB04160,SMP0049749,DrugBank
DB04160,SMP0049750,DrugBank
DB04160,SMP0049751,DrugBank
DB04160,SMP0049752,DrugBank
DB04160,SMP0049753,DrugBank
DB04160,SMP0049754,DrugBank
DB04160,SMP0049755,DrugBank
DB04160,SMP0049756,DrugBank
DB04160,SMP0049757,DrugBank
DB04160,SMP0049758,DrugBank
DB04160,SMP0049759,DrugBank
DB04160,SMP0049760,DrugBank
DB04160,SMP0049761,DrugBank
DB04160,SMP0049762,DrugBank
DB04160,SMP0049763,DrugBank
DB04160,SMP0049764,DrugBank
DB04160,SMP0049765,DrugBank
DB04160,SMP0049766,DrugBank
DB04160,SMP0049767,DrugBank
DB04160,SMP0049768,DrugBank
DB04160,SMP0049769,DrugBank
DB04160,SMP0049770,DrugBank
DB04160,SMP0049771,DrugBank
DB04160,SMP0049772,DrugBank
DB04160,SMP0049773,DrugBank
DB04160,SMP0049774,DrugBank
DB04160,SMP0049775,DrugBank
DB04160,SMP0049776,DrugBank
DB04160,SMP0049777,DrugBank
DB04160,SMP0049778,DrugBank
DB04160,SMP0049779,DrugBank
DB04160,SMP0049780,DrugBank
DB04160,SMP0049781,DrugBank
DB04160,SMP0049782,DrugBank
DB04160,SMP0049783,DrugBank
DB04160,SMP0049784,DrugBank
DB04160,SMP0049785,DrugBank
DB04160,SMP0049786,DrugBank
DB04160,SMP0049787,DrugBank
DB04160,SMP0049788,DrugBank
DB04160,SMP0049789,DrugBank
DB04160,SMP0049790,DrugBank
DB04160,SMP0049791,DrugBank
DB04160,SMP0049792,DrugBank
DB04160,SMP0049793,DrugBank
DB04160,SMP0049794,DrugBank
DB04160,SMP0049795,DrugBank
DB04160,SMP0049796,DrugBank
DB04160,SMP0049797,DrugBank
DB04160,SMP0049798,DrugBank
DB04160,SMP0049799,DrugBank
DB04160,SMP0049800,DrugBank
DB04160,SMP0049801,DrugBank
DB04160,SMP0049802,DrugBank
DB04160,SMP0049803,DrugBank
DB04160,SMP0049804,DrugBank
DB04160,SMP0049805,DrugBank
DB04160,SMP0049806,DrugBank
DB04160,SMP0049807,DrugBank
DB04160,SMP0049808,DrugBank
DB04160,SMP0049809,DrugBank
DB04160,SMP0049810,DrugBank
DB04160,SMP0049811,DrugBank
DB04160,SMP0049812,DrugBank
DB04160,SMP0049813,DrugBank
DB04160,SMP0049814,DrugBank
DB04160,SMP0049815,DrugBank
DB04160,SMP0049816,DrugBank
DB04160,SMP0049817,DrugBank
DB04160,SMP0049818,DrugBank
DB04160,SMP0049819,DrugBank
DB04160,SMP0049820,DrugBank
DB04160,SMP0049821,DrugBank
DB04160,SMP0049822,DrugBank
DB04160,SMP0049823,DrugBank
DB04160,SMP0049824,DrugBank
DB04160,SMP0049825,DrugBank
DB04160,SMP0049826,DrugBank
DB04160,SMP0049827,DrugBank
DB04160,SMP0049828,DrugBank
DB04160,SMP0049829,DrugBank
DB04160,SMP0049830,DrugBank
DB04160,SMP0049831,DrugBank
DB04160,SMP0049832,DrugBank
DB04160,SMP0049833,DrugBank
DB04160,SMP0049834,DrugBank
DB04160,SMP0049835,DrugBank
DB04160,SMP0049836,DrugBank
DB04160,SMP0049837,DrugBank
DB04160,SMP0049838,DrugBank
DB04160,SMP0049839,DrugBank
DB04160,SMP0049840,DrugBank
DB04160,SMP0049841,DrugBank
DB04160,SMP0049842,DrugBank
DB04160,SMP0049843,DrugBank
DB04160,SMP0049844,DrugBank
DB04160,SMP0049845,DrugBank
DB04160,SMP0049846,DrugBank
DB04160,SMP0049847,DrugBank
DB04160,SMP0049848,DrugBank
DB04160,SMP0049849,DrugBank
DB04160,SMP0049850,DrugBank
DB04160,SMP0049851,DrugBank
DB04160,SMP0049852,DrugBank
DB04160,SMP0049853,DrugBank
DB04160,SMP0049854,DrugBank
DB04160,SMP0049855,DrugBank
DB04160,SMP0049856,DrugBank
DB04160,SMP0049857,DrugBank
DB04160,SMP0049858,DrugBank
DB04160,SMP0049859,DrugBank
DB04160,SMP0049860,DrugBank
DB04160,SMP0049861,DrugBank
DB04160,SMP0049862,DrugBank
DB04160,SMP0049863,DrugBank
DB04160,SMP0049864,DrugBank
DB04160,SMP0049865,DrugBank
DB04160,SMP0049866,DrugBank
DB04160,SMP0049867,DrugBank
DB04160,SMP0049868,DrugBank
DB04160,SMP0049869,DrugBank
DB04160,SMP0049870,DrugBank
DB04160,SMP0049871,DrugBank
DB04160,SMP0049872,DrugBank
DB04160,SMP0049873,DrugBank
DB04160,SMP0049874,DrugBank
DB04160,SMP0049875,DrugBank
DB04160,SMP0049876,DrugBank
DB04160,SMP0049877,DrugBank
DB04160,SMP0049878,DrugBank
DB04160,SMP0049879,DrugBank
DB04160,SMP0049880,DrugBank
DB04160,SMP0049881,DrugBank
DB04160,SMP0049882,DrugBank
DB04160,SMP0049883,DrugBank
DB04160,SMP0049884,DrugBank
DB04160,SMP0049885,DrugBank
DB04160,SMP0049886,DrugBank
DB04160,SMP0049887,DrugBank
DB04160,SMP0049888,DrugBank
DB04160,SMP0049889,DrugBank
DB04160,SMP0049890,DrugBank
DB04160,SMP0049891,DrugBank
DB04160,SMP0049892,DrugBank
DB04160,SMP0049893,DrugBank
DB04160,SMP0049894,DrugBank
DB04160,SMP0049895,DrugBank
DB04160,SMP0049896,DrugBank
DB04160,SMP0049897,DrugBank
DB04160,SMP0049898,DrugBank
DB04160,SMP0049899,DrugBank
DB04160,SMP0049900,DrugBank
DB04160,SMP0049901,DrugBank
DB04160,SMP0049902,DrugBank
DB04160,SMP0049903,DrugBank
DB04160,SMP0049904,DrugBank
DB04160,SMP0049905,DrugBank
DB04160,SMP0049906,DrugBank
DB04160,SMP0049907,DrugBank
DB04160,SMP0049908,DrugBank
DB04160,SMP0049909,DrugBank
DB04160,SMP0049910,DrugBank
DB04160,SMP0049911,DrugBank
DB04160,SMP0049912,DrugBank
DB04160,SMP0049913,DrugBank
