umls_cui,name,meddra_type,source
C0034372,Quadriplegia,LLT,SIDER
C0035085,Renal infarct,LLT,SIDER
C0232352,Vascular insufficiency,LLT,SIDER
C0264315,Glottic edema,LLT,SIDER
C0264956,Atheroma,LLT,SIDER
C1510412,Vascular pseudoaneurysm,LLT,SIDER
C1710632,Vessel perforation,LLT,SIDER
C0281773,Acute glaucoma,LLT,SIDER
C0426732,Prostatomegaly,LLT,SIDER
C0475765,Nasal oedema,LLT,SIDER
C0850060,Nasal itching,LLT,SIDER
C0857112,Glaucoma both eyes,LLT,SIDER
C0857160,Numbness in leg,LLT,SIDER
C0863111,Nasal mucus blood tinged,LLT,SIDER
C0157733,Abnormalities of the hair,LLT,SIDER
C0240464,Neck oedema of,LLT,SIDER
C0403447,Chronic renal insufficiency,LLT,SIDER
C0522035,Upper limb oedema,LLT,SIDER
C0687707,Anorectal disorder,LLT,SIDER
C0007102,Colon cancer,LLT,SIDER
C0024121,Lung neoplasm,LLT,SIDER
C0025160,Megacolon,LLT,SIDER
C0151618,Embolus leg,LLT,SIDER
C0740482,Hypotension orthostatic symptomatic,LLT,SIDER
C0857117,Hand rash,LLT,SIDER
C0235744,Breath holding,LLT,SIDER
C0400877,Postoperative ileus,LLT,SIDER
C0424332,Breath holding attack,LLT,SIDER
C0030783,Nicotinic acid deficiency,LLT,SIDER
C0149504,Toxic encephalopathy,LLT,SIDER
C0239652,Paraesthesia foot,LLT,SIDER
C1527330,Pyridoxine deficiency,LLT,SIDER
C0232201,Sinus rhythm,LLT,SIDER
C0235792,Breast pain male,LLT,SIDER
C0235895,Implantation complication,LLT,SIDER
C0438237,Hepatic enzyme abnormal,LLT,SIDER
C0851886,Pneumocystis carinii infection,LLT,SIDER
C0857332,Clonic movements,LLT,SIDER
C0085653,Pyogenic granuloma,LLT,SIDER
C0235014,Fontanelle bulging,LLT,SIDER
C0277961,Oily hair,LLT,SIDER
C0235819,Rash bullous,LLT,SIDER
C0023648,Bullous lichen planus,LLT,SIDER
C0154769,Myopathy toxic,LLT,SIDER
C0267410,Mesenteric artery thrombosis,LLT,SIDER
C0595938,Increased effect,LLT,SIDER
C0877617,Intestinal cramps,LLT,SIDER
C0019189,Chronic hepatitis,LLT,SIDER
C0239211,Oedema auricular,LLT,SIDER
C0549297,Auricular swelling,LLT,SIDER
C0596601,Gas,LLT,SIDER
C0855440,Pancreatic enzymes abnormal,LLT,SIDER
C0015468,Facial pain,LLT,SIDER
C0234376,Action tremor,LLT,SIDER
C0281963,Red cell aplasia,LLT,SIDER
C0422980,Oscillopsia,LLT,SIDER
C1536075,Sudden unexplained death in epilepsy,LLT,SIDER
C0023055,Laryngeal neoplasm,LLT,SIDER
C0025568,Metaplasia,LLT,SIDER
C0032226,Pleural disorder,LLT,SIDER
C0376286,Avitaminosis,LLT,SIDER
C0679254,Disease recurrence,LLT,SIDER
C0740464,Electrolytes NOS decreased,LLT,SIDER
C0920184,Fundic gland polyp,LLT,SIDER
C0948002,Crystal urine present,LLT,SIDER
C0079731,B-cell lymphoma,LLT,SIDER
C0149520,Cholecystitis acute,LLT,SIDER
C0241254,Mucous stools,LLT,SIDER
C0400821,Colitis microscopic,LLT,SIDER
C0853890,Blood gastrin increased,LLT,SIDER
C0948395,Gastrointestinal hypermotility,LLT,SIDER
C0019357,Ophthalmic herpes simplex,LLT,SIDER
C0877306,Iris hyperpigmentation,LLT,SIDER
C0020540,Malignant hypertension,LLT,SIDER
C0221333,Hypouricaemia,LLT,SIDER
C1261167,Sperm concentration,LLT,SIDER
C3495559,Juvenile idiopathic arthritis,LLT,SIDER
C0853662,Oestrogen deficiency,LLT,SIDER
C0854069,Tumour pain,LLT,SIDER
C0854113,Mucosal dryness,LLT,SIDER
C1262200,Cerebrovascular infarction,LLT,SIDER
C0007280,Carotid bruit,LLT,SIDER
C0007867,Cervix disorder,LLT,SIDER
C0015799,Feminization,LLT,SIDER
C0032000,Pituitary adenoma,LLT,SIDER
C0032001,Pituitary apoplexy,LLT,SIDER
C0032230,Pleural rub,LLT,SIDER
C0034884,Rectal fistula,LLT,SIDER
C0034887,Rectal polyp,LLT,SIDER
C0038019,Spondylosis,LLT,SIDER
C0080179,Spinal fracture,LLT,SIDER
C0231772,Burning foot,LLT,SIDER
C0234938,Injection site abscess sterile,LLT,SIDER
C0240812,Prostatic pain,LLT,SIDER
C0341753,Pelvic fibrosis,LLT,SIDER
C0342405,Pituitary infarction,LLT,SIDER
C0343166,Effusion of knee,LLT,SIDER
C0376358,Prostate cancer,LLT,SIDER
C0427457,Red blood cell count decreased,LLT,SIDER
C0684550,Metastases to spine,LLT,SIDER
C0741160,Aortic aneurysm rupture,LLT,SIDER
C0853938,Nocturia aggravated,LLT,SIDER
C0857984,Serum testosterone increased,LLT,SIDER
C0858934,Injection site warmth,LLT,SIDER
C0948992,Paresthesia lower limb,LLT,SIDER
C0578159,Antibiotic-associated diarrhea,LLT,SIDER
C0238106,Clostridium difficile colitis,LLT,SIDER
C0241005,Creatine phosphokinase serum increased,LLT,SIDER
C0948818,Catheter site phlebitis,LLT,SIDER
C0949103,Catheter site pain,LLT,SIDER
C1306792,Red man syndrome,LLT,SIDER
C0031190,Persistent foetal circulation,LLT,SIDER
C0085619,Orthopnoea,LLT,SIDER
C0155709,Atrial fibrillation and flutter,LLT,SIDER
C0155713,Papillary muscle rupture,LLT,SIDER
C0311220,Lymphocytoma cutis,LLT,SIDER
C0342257,Diabetic complication,LLT,SIDER
C0423729,Painful respiration,LLT,SIDER
C0877664,Gastrointestinal cramps,LLT,SIDER
C1142492,Postinfarction angina,LLT,SIDER
C1956415,Dyspnoea paroxysmal nocturnal,LLT,SIDER
C0877090,Orthostatic collapse,LLT,SIDER
C0740469,Albumin high,LLT,SIDER
C0002893,Refractory anemia,LLT,SIDER
C0740441,Acute diarrhea,LLT,SIDER
C0520679,Obstructive sleep apnea syndrome,LLT,SIDER
C0542127,Oversedation,LLT,SIDER
C0011875,Diabetic vascular disorder,LLT,SIDER
C0011882,Diabetic neuropathy,LLT,SIDER
C0555970,Nose infection NOS,LLT,SIDER
C1142295,Drug-induced cough,LLT,SIDER
C0025274,Menarche,LLT,SIDER
C0006435,Chemical burn,LLT,SIDER
C0694575,Macular fibrosis,LLT,SIDER
C0263518,Telogen effluvium,LLT,SIDER
C0417744,Mosquito bite,LLT,SIDER
C0677660,Emotional problems,LLT,SIDER
C0857051,Bad dreams,LLT,SIDER
C1744601,Heart rate abnormal,LLT,SIDER
C0231592,Joint crepitation,LLT,SIDER
C0521208,Accident at home,LLT,SIDER
C0549234,Arthralgia aggravated,LLT,SIDER
C0740401,Duodenal ulcer perforation,LLT,SIDER
C0852334,Joint related signs and symptoms,,SIDER
C0853926,Dyspepsia aggravated,LLT,SIDER
C0856133,Back pain aggravated,LLT,SIDER
C1253936,Joint effusion,LLT,SIDER
C1535970,Blood count abnormal,LLT,SIDER
C0235957,Muscle necrosis,LLT,SIDER
C0270769,Radiation myelopathy,LLT,SIDER
C0410158,Muscle damage,LLT,SIDER
C0877009,Muscle fibrosis,LLT,SIDER
C0013592,Ectropion,LLT,SIDER
C0232132,Thready pulse,LLT,SIDER
C0860811,Antidiuretic hormone abnormality,LLT,SIDER
C1510475,Diverticulum intestinal,LLT,SIDER
C0149958,Complex partial seizures,LLT,SIDER
C0702154,Polyarthropathy,LLT,SIDER
C0240204,Paresthesia lips,LLT,SIDER
C0001486,Adenovirus infection,LLT,SIDER
C0013473,Eating disorder,LLT,SIDER
C0030925,Peptic ulcer perforation,LLT,SIDER
C0151650,Kidney fibrosis,LLT,SIDER
C0231255,Body mass index decreased,LLT,SIDER
C0238304,Chronic interstitial nephritis,LLT,SIDER
C0423736,Micturition burning,LLT,SIDER
C0849796,Ear congestion,LLT,SIDER
C0853746,Blood creatinine abnormal,LLT,SIDER
C0868908,Pancolitis,LLT,SIDER
C0877613,Rectal cramps,LLT,SIDER
C1112762,Blood methaemoglobin present,LLT,SIDER
C1167732,Pleuropericarditis,LLT,SIDER
C0235430,Ketonemia,LLT,SIDER
C0856110,Oedema aggravated,LLT,SIDER
C0858738,Vitamin B12 absorption decreased,LLT,SIDER
C0426649,Bowel spasm,LLT,SIDER
C0857983,Serum testosterone decreased,LLT,SIDER
C1167785,Haemorrhagic urticaria,LLT,SIDER
C0231527,Muscular incoordination,LLT,SIDER
C0006413,Burkitt's lymphoma,LLT,SIDER
C0010823,Cytomegalovirus infection,LLT,SIDER
C0016664,Stress fracture,LLT,SIDER
C0019655,Histoplasmosis,LLT,SIDER
C0028242,Nocardiosis,LLT,SIDER
C0085160,Hidradenitis,LLT,SIDER
C0235013,Hypervigilance,LLT,SIDER
C0276253,Pneumonia cytomegaloviral,LLT,SIDER
C0391996,Hepatic atrophy,LLT,SIDER
C0519063,Pulmonary lymphoma,LLT,SIDER
C0700594,Radiculopathy,LLT,SIDER
C0751495,Partial seizures,LLT,SIDER
C0920235,Psoriatic plaque,LLT,SIDER
C1320474,Nuchal rigidity,LLT,SIDER
C1561230,Soft tissue necrosis,LLT,SIDER
C1963747,Herpes simplex hepatitis,LLT,SIDER
C0741983,Carotid sinus hypersensitivity,LLT,SIDER
C0042130,Uterine contractions,LLT,SIDER
C0038273,Stereotypy,LLT,SIDER
C0085298,Sudden cardiac death,LLT,SIDER
C0086692,Benign neoplasm,LLT,SIDER
C0231246,Weight gain poor,LLT,SIDER
C0232288,Chest pain exertional,LLT,SIDER
C0233767,"Hallucination, tactile",LLT,SIDER
C0235827,Therapeutic response decreased,LLT,SIDER
C0553690,Reversible ischaemic neurological deficit,LLT,SIDER
C0580531,White blood cell count abnormal,LLT,SIDER
C0751901,Vocal tic,LLT,SIDER
C0851710,Exfoliative conditions,,SIDER
C0876975,Pruritus NEC,,SIDER
C0877014,Sympathomimetic effect,LLT,SIDER
C3536794,Feeling sad,LLT,SIDER
C0221406,Pituitary-dependent Cushing's syndrome,LLT,SIDER
C0423757,Skin thinness,LLT,SIDER
C0542215,Slough injection site,LLT,SIDER
C1609538,Latent tuberculosis,LLT,SIDER
C0023370,Leriche syndrome,LLT,SIDER
C0178879,Urinary tract obstruction,LLT,SIDER
C0744221,Friction rub,LLT,SIDER
C0235069,Tetanus-like,LLT,SIDER
C0239779,Grimacing,LLT,SIDER
C0741307,Autonomic dysfunction,LLT,SIDER
C1386135,Acute depression,LLT,SIDER
C0151606,Oedema labial genital,LLT,SIDER
C0700345,Vulvovaginal candidiasis,LLT,SIDER
C0742224,Candida cervicitis,LLT,SIDER
C0026987,Myelofibrosis,LLT,SIDER
C0041909,Upper gastrointestinal haemorrhage,LLT,SIDER
C0235324,Gingival swelling,LLT,SIDER
C0522064,Regurgitation of food,LLT,SIDER
C1328375,Application site discomfort,LLT,SIDER
C0004158,Athetosis,LLT,SIDER
C0235231,Pupils pinpoint,LLT,SIDER
C0428886,Mean arterial pressure,LLT,SIDER
C0520854,Mean arterial pressure decreased,LLT,SIDER
C0740319,Physical assault,LLT,SIDER
C0919593,Injection site coldness,LLT,SIDER
C1096717,Pain during injection,LLT,SIDER
C1701474,Argumentativeness,LLT,SIDER
C0154841,Central retinal vein occlusion,LLT,SIDER
C0232191,Reflex bradycardia,LLT,SIDER
C0235006,Hypersensation skin,LLT,SIDER
C0240941,Itchy scalp,LLT,SIDER
C0877634,Paresthesia of scalp,LLT,SIDER
C0001231,Ectopic ACTH syndrome,LLT,SIDER
C0026751,Multiparous,LLT,SIDER
C0743516,Endometrial thickening,LLT,SIDER
C0858833,Endometrial hypertrophy,LLT,SIDER
C1370740,Adrenal carcinoma,LLT,SIDER
C0151848,Acid phosphatase high,LLT,SIDER
C0544618,Orthostatic hypertension,LLT,SIDER
C0241910,Autoimmune hepatitis,LLT,SIDER
C0855644,Blood uric acid decreased,LLT,SIDER
C0858041,Plasma triglycerides increased,LLT,SIDER
C0858226,Plasma cholesterol increased,LLT,SIDER
C1955743,Mineralocorticoid deficiency,LLT,SIDER
C0016514,Foot and mouth disease,LLT,SIDER
C0278488,Breast cancer stage IV,LLT,SIDER
C0427546,Lymphocyte abnormal,LLT,SIDER
C0580317,Platelet count abnormal,LLT,SIDER
C0858249,Increased agitation,LLT,SIDER
C0919662,Menstrual cycle prolonged,LLT,SIDER
C0549447,Urine odour foul,LLT,SIDER
C0021564,Insect bite NOS,LLT,SIDER
C0233558,Temper tantrum,LLT,SIDER
C0521161,Vasculitic rash,LLT,SIDER
C0848377,Abdominal injury,LLT,SIDER
C1611157,Hepatic infiltration eosinophilic,LLT,SIDER
C0877144,Spontaneous penile erection,LLT,SIDER
C1963933,Punding,LLT,SIDER
C2363912,Respiratory failure aggravated,LLT,SIDER
C0020683,Hypovolaemic shock,LLT,SIDER
C0029095,Opioid abuse,LLT,SIDER
C0152154,Prolonged labour,LLT,SIDER
C1963789,Genital swelling,LLT,SIDER
C0008311,Cholangitis,LLT,SIDER
C0035459,Rhinitis atrophic,LLT,SIDER
C0151625,Enzyme abnormality,LLT,SIDER
C0151669,Gamma globulins increased,LLT,SIDER
C0151726,Injection site hypersensitivity,LLT,SIDER
C0239833,Hand pain,LLT,SIDER
C0391839,PCO2,LLT,SIDER
C0426597,Fluid intake reduced,LLT,SIDER
C0555971,Oral infection,LLT,SIDER
C0580417,International normalised ratio abnormal,LLT,SIDER
C0746731,Acute myocardial ischemia,LLT,SIDER
C0877048,Oral fungal infection,LLT,SIDER
C1608954,Infusion site extravasation,LLT,SIDER
C0004998,Benign neoplasm of skin,LLT,SIDER
C0005695,Bladder neoplasm,LLT,SIDER
C0014118,Endocarditis,LLT,SIDER
C0014122,Subacute bacterial endocarditis,LLT,SIDER
C0026919,Atypical mycobacterial infection,LLT,SIDER
C0030286,Pancreatic disorder,LLT,SIDER
C0035288,Reticuloendotheliosis,LLT,SIDER
C0042749,Viraemia,LLT,SIDER
C0042928,Vocal cord paralysis,LLT,SIDER
C0085082,Fungaemia,LLT,SIDER
C0151465,Renal abscess,LLT,SIDER
C0151477,Hormone level abnormal,LLT,SIDER
C0151666,Gammaglobulins decreased,LLT,SIDER
C0151728,Immunoglobulins decreased,LLT,SIDER
C0151779,Melanoma skin,LLT,SIDER
C0153251,Respiratory moniliasis,LLT,SIDER
C0232115,Venous pressure increased,LLT,SIDER
C0240173,Shift to the left,LLT,SIDER
C0242354,Disorder birth,LLT,SIDER
C0266589,Ear malformation,LLT,SIDER
C0341335,Cytomegalovirus colitis,LLT,SIDER
C0877690,Renal graft loss,LLT,SIDER
C0542175,Rash pemphigoid,LLT,SIDER
C0033936,Alcoholic psychosis,LLT,SIDER
C0233774,Somatic hallucination,LLT,SIDER
C0236663,Alcohol withdrawal syndrome,LLT,SIDER
C0524662,Dependence on opiates,LLT,SIDER
C0542247,Tremulousness,LLT,SIDER
C0000814,Abortion missed,LLT,SIDER
C0002395,Dementia Alzheimer's type,LLT,SIDER
C0003621,Appetite disorder,LLT,SIDER
C0018839,Heat exhaustion,LLT,SIDER
C0035302,Retinal artery occlusion,LLT,SIDER
C0149642,Cervical adenitis,LLT,SIDER
C0162423,Miliaria rubra,LLT,SIDER
C0221758,Stiff back,LLT,SIDER
C0239783,Groin pain,LLT,SIDER
C0426623,Excessive flatulence,LLT,SIDER
C0860945,Creatinine normal,LLT,SIDER
C0863083,Injection site tenderness,LLT,SIDER
C0948396,Frequent headaches,LLT,SIDER
C1290398,Cerebral arterial aneurysm,LLT,SIDER
C0151628,Epiphyses premature fusion,LLT,SIDER
C1142159,Intentional misuse,LLT,SIDER
C0002963,Prinzmetal angina,LLT,SIDER
C0030521,Parathyroid tumour,LLT,SIDER
C0034183,Pyelitis,LLT,SIDER
C0035435,Rheumatism,LLT,SIDER
C0541879,Detachment psychological,LLT,SIDER
C0751466,Phonophobia,LLT,SIDER
C0948521,Oral pruritus,LLT,SIDER
C2349423,Medication overuse headache,LLT,SIDER
C0553731,PRL increased,LLT,SIDER
C1262113,Lipohypertrophy,LLT,SIDER
C1142172,Incision site complication,LLT,SIDER
C1262038,Post procedural nausea,LLT,SIDER
C1736186,Postoperative shivering,LLT,SIDER
C0235046,Paraesthesia skin,LLT,SIDER
C0242648,Vertical infection transmission,LLT,SIDER
C0524909,Chronic hepatitis B,LLT,SIDER
C0877517,Blood phosphorus decreased,LLT,SIDER
C0017563,Gingival disorder,LLT,SIDER
C0151190,Palpable purpura,LLT,SIDER
C0750272,Unilateral vision loss,LLT,SIDER
C1328327,Gastrooesophageal sphincter insufficiency,LLT,SIDER
C1959797,Allergic hepatitis,LLT,SIDER
C0236061,Haptoglobin increased,LLT,SIDER
C0574770,Body hair loss,LLT,SIDER
C0042485,Venous insufficiency,LLT,SIDER
C0231874,Wheezing inspiratory,LLT,SIDER
C0694547,Systolic ejection murmur,LLT,SIDER
C0001957,Delirium tremens,LLT,SIDER
C0233746,Perceptual disturbance,LLT,SIDER
C0424323,Violent behavior,LLT,SIDER
C0042850,Vitamin B complex deficiency,LLT,SIDER
C0278134,Sensory loss,LLT,SIDER
C0220854,Hyperpnea,LLT,SIDER
C0423618,Throbbing headache,LLT,SIDER
C0857400,Retrosternal discomfort,LLT,SIDER
C2230138,Pulse rate decrease marked,LLT,SIDER
C0003128,Anovulation,LLT,SIDER
C0241028,Sexually active,LLT,SIDER
C0267412,Thrombosis mesenteric vessel,LLT,SIDER
C0312414,Spotting menstrual,LLT,SIDER
C0496870,Benign hepatic neoplasm,LLT,SIDER
C1112274,Genital discharge,LLT,SIDER
C3544094,Arterial thromboembolism,LLT,SIDER
C0152183,Explosive personality disorder,LLT,SIDER
C0575805,Hand swelling,LLT,SIDER
C0858667,Urinary protein increased,LLT,SIDER
C0877440,Erythema periorbital,LLT,SIDER
C0001361,Acute tonsillitis,LLT,SIDER
C0007860,Cervicitis,LLT,SIDER
C0021899,IUD expelled,LLT,SIDER
C0030354,Papilloma,LLT,SIDER
C0042131,Uterine disorder,LLT,SIDER
C0042139,Uterine perforation,LLT,SIDER
C0042258,Vaginal neoplasm,LLT,SIDER
C0151281,Genital ulceration,LLT,SIDER
C0152964,Streptococcal sepsis,LLT,SIDER
C0178421,Fibroadenoma of breast,LLT,SIDER
C0235656,Uterine cervical lesion,LLT,SIDER
C0236167,IUD complication,LLT,SIDER
C0541976,Gas in stomach,LLT,SIDER
C0549478,Device expulsion,LLT,SIDER
C0853203,Smear cervix normal,LLT,SIDER
C0853959,Device breakage,LLT,SIDER
C1737211,Hypoglycaemic unconsciousness,LLT,SIDER
C0018081,Gonorrhoea,LLT,SIDER
C0036916,Sexually transmitted disease,LLT,SIDER
C0149866,Chemical conjunctivitis,LLT,SIDER
C0232831,Hyposthenuria,LLT,SIDER
C0271412,Ear haemorrhage,LLT,SIDER
C0275524,Infection mixed,LLT,SIDER
C0410256,Muscle injury,LLT,SIDER
C0860801,Glucose low,LLT,SIDER
C1096668,Instillation site irritation,LLT,SIDER
C1141893,Muscle enzyme increased,LLT,SIDER
C1565662,Acute renal insufficiency,LLT,SIDER
C0003910,Phonological disorder,LLT,SIDER
C0085577,Normocytic anemia,LLT,SIDER
C0151757,Lenticular pigmentation,LLT,SIDER
C0151775,Injection site mass,LLT,SIDER
C0231710,Buttock pain,LLT,SIDER
C0747979,Increased prolactin level,LLT,SIDER
C0857501,Acute schizophrenia,LLT,SIDER
C0860942,Creatine increased,LLT,SIDER
C0877203,Respiratory tract infection viral,LLT,SIDER
C0920063,Uric acid high,LLT,SIDER
C1263960,Diabetic coma,LLT,SIDER
C1735647,Mixed liver injury,LLT,SIDER
C3203646,Bilirubin total decreased,LLT,SIDER
C3203661,Bilirubin total low,LLT,SIDER
C0007095,Carcinoid tumour,LLT,SIDER
C0013238,Dry eye syndrome,LLT,SIDER
C0043515,Zollinger-Ellison syndrome,LLT,SIDER
C0085576,Microcytic anaemia,LLT,SIDER
C0751711,Anterior ischemic optic neuropathy,LLT,SIDER
C2242595,Mucosal atrophy,LLT,SIDER
C0856088,Constipation aggravated,LLT,SIDER
C0858520,Serum gastrin increased,LLT,SIDER
C1096311,Mucosal discolouration,LLT,SIDER
C0017411,Genital disorder female,LLT,SIDER
C0520904,Nausea postoperative,LLT,SIDER
C1141863,Lymphocyte transformation test positive,LLT,SIDER
C0013369,Dysentery,LLT,SIDER
C0025319,Menopausal disorder,LLT,SIDER
C0278016,Faeces hard,LLT,SIDER
C0877605,Burning anal,LLT,SIDER
C0020162,Humerus fracture,LLT,SIDER
C0031157,Peritonsillar abscess,LLT,SIDER
C0041825,Tympanic membrane disorder,LLT,SIDER
C0541922,Eczema allergic atopic,LLT,SIDER
C0155305,Optic ischaemic neuropathy,LLT,SIDER
C0235952,"Diarrhoea, Clostridium difficile",LLT,SIDER
C0240991,Sensory ataxia,LLT,SIDER
C0877373,Advanced cancer,LLT,SIDER
C1112320,Temperature intolerance,LLT,SIDER
C1328291,Dysaesthesia pharynx,LLT,SIDER
C1328466,Laryngopharyngeal dysesthesia,LLT,SIDER
C2748357,Abdominal aortic rupture,LLT,SIDER
C0032633,Dyshidrotic eczema,LLT,SIDER
C0429774,Residual urine volume,LLT,SIDER
C1261562,Detrusor instability,LLT,SIDER
C0948179,Postoperative constipation,LLT,SIDER
C1608408,Malignant transformation,LLT,SIDER
C0001418,Adenocarcinoma,LLT,SIDER
C0006112,Metabolic encephalopathy,LLT,SIDER
C0010418,Cryptosporidiosis infection,LLT,SIDER
C0042900,Vitiligo,LLT,SIDER
C0085436,Meningitis cryptococcal,LLT,SIDER
C0149782,Squamous cell carcinoma of lung,LLT,SIDER
C0235068,Scintillating scotoma,LLT,SIDER
C0242231,Coronary artery stenosis,LLT,SIDER
C0263008,Skin fibrosis,LLT,SIDER
C0271321,Madarosis,LLT,SIDER
C0346647,Malignant neoplasm of pancreas,LLT,SIDER
C0400823,Neutropenic colitis,LLT,SIDER
C0522214,Visual evoked potentials abnormal,LLT,SIDER
C0524702,Pulmonary thromboembolism,LLT,SIDER
C0549229,Nail discomfort,LLT,SIDER
C0751576,Vocal cord paresis,LLT,SIDER
C0849925,Ventricular failure,LLT,SIDER
C0857144,Metastatic pain,LLT,SIDER
C0877183,Nail bed tenderness,LLT,SIDER
C0919980,VIIth nerve paralysis,LLT,SIDER
C1292769,B-cell type acute leukaemia,LLT,SIDER
C1306587,Encephalopathy acute,LLT,SIDER
C1167945,Infusion site rash,LLT,SIDER
C0017668,Focal segmental glomerulosclerosis,LLT,SIDER
C0031090,Periodontal disease,LLT,SIDER
C0235140,Drug maladministration,LLT,SIDER
C0262494,Gangrenous cholecystitis,LLT,SIDER
C0853314,Soft tissue inflammation,LLT,SIDER
C0235055,Skeletal muscle paralysis,LLT,SIDER
C0023510,White blood cell disorder,LLT,SIDER
C0154833,Retinal vascular disorder,LLT,SIDER
C0162292,External ophthalmoplegia,LLT,SIDER
C0235340,Buccal inflammation,LLT,SIDER
C0239885,Headache dull,LLT,SIDER
C0542237,Thrombophlebitis injection site,LLT,SIDER
C0549450,Oesophageal reflux aggravated,LLT,SIDER
C0852878,Non-accidental injury,LLT,SIDER
C0006370,Bulimia,LLT,SIDER
C0013537,Eclampsia,LLT,SIDER
C0017412,Genital disorder male,LLT,SIDER
C0023051,Laryngeal disorder,LLT,SIDER
C0023434,Chronic lymphocytic leukaemia,LLT,SIDER
C0034040,Postpartum disorder,LLT,SIDER
C0038986,Sweat gland disorder,LLT,SIDER
C0040427,Tooth malformation,LLT,SIDER
C0042138,Uterine neoplasm,LLT,SIDER
C0151511,Breast atrophy,LLT,SIDER
C0151526,Premature delivery,LLT,SIDER
C0151639,Fertility female decreased,LLT,SIDER
C0221278,Anisocytosis,LLT,SIDER
C0232981,Spermatogenesis arrest,LLT,SIDER
C0274714,Adrenergic syndrome,LLT,SIDER
C0600139,Prostate carcinoma,LLT,SIDER
C0860160,Diabetes mellitus inadequate control,LLT,SIDER
C0860207,Drug-induced liver injury,LLT,SIDER
C0860661,Oppositional,LLT,SIDER
C0877237,Traumatic fracture,LLT,SIDER
C1112443,Male sexual dysfunction,LLT,SIDER
C1112573,Delayed orgasm,LLT,SIDER
C0017665,Glomerulonephritis membranous,LLT,SIDER
C0037301,Skin wrinkling,LLT,SIDER
C0149704,Gingivostomatitis,LLT,SIDER
C0151981,Peptic ulcer reactivated,LLT,SIDER
C0221271,Elastosis perforans,LLT,SIDER
C0221348,Yellow nail syndrome,LLT,SIDER
C0240066,Iron deficiency,LLT,SIDER
C0403529,Goodpasture's syndrome,LLT,SIDER
C0086066,Coryza,LLT,SIDER
C0206178,Cytomegalovirus retinitis,LLT,SIDER
C0243010,Encephalitis viral,LLT,SIDER
C1328552,Extrapulmonary pneumocystosis,LLT,SIDER
C1295715,Fibrinogen decreased,LLT,SIDER
C0151468,Thyroid adenoma,LLT,SIDER
C0268105,Uricaciduria,LLT,SIDER
C0302592,Cervix carcinoma,LLT,SIDER
C1704327,Bone sarcoma,LLT,SIDER
C0936254,Polyradiculoneuritis,LLT,SIDER
C0264522,Pneumonia hypostatic,LLT,SIDER
C0338642,Toxic confusional state,LLT,SIDER
C0235648,Breast enlargement female,LLT,SIDER
C0857386,Nocturnal confusion,LLT,SIDER
C0042880,Vitamin K deficiency,LLT,SIDER
C0152171,Primary pulmonary hypertension,LLT,SIDER
C0041667,Underweight,LLT,SIDER
C0522046,Cough suppression,LLT,SIDER
C0024441,Macular hole,LLT,SIDER
C0235229,Ciliary muscle spasm,LLT,SIDER
C0236036,Oculomucocutaneous syndrome,LLT,SIDER
C0232097,Volume plasma increased,LLT,SIDER
C0855304,Glycosylated haemoglobin decreased,LLT,SIDER
C0948089,Acute coronary syndrome,LLT,SIDER
C1261989,Hepatic enzyme decreased,LLT,SIDER
C0151569,Coombs direct test positive,LLT,SIDER
C0000735,Abdominal neoplasm,LLT,SIDER
C0005697,Neurogenic bladder,LLT,SIDER
C0006271,Bronchiolitis,LLT,SIDER
C0011251,Delusional disorders,,SIDER
C0012624,Intervertebral discitis,LLT,SIDER
