smpdb_id,name,category,enzymes,source
SMP0052874,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-16:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052875,"Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052876,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052877,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052878,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052879,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052880,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052881,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052882,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052883,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052884,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052885,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052886,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052887,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052888,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052889,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052890,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052891,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052892,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-17:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052893,"Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052894,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052895,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052896,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052897,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052898,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052899,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052900,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052901,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052902,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052903,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052904,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052905,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052906,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052907,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052908,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052909,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052910,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-18:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052911,"Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052912,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052913,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052914,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052915,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052916,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052917,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052918,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052919,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052920,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052921,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052922,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052923,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052924,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052925,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052926,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052927,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052928,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-19:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052929,"Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052930,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052931,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052932,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052933,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052934,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052935,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052936,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052937,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052938,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052939,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052940,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052941,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052942,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052943,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052944,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052945,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052946,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-20:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052947,"Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052948,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052949,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052950,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052951,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052952,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052953,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052954,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052955,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052956,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052957,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052958,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052959,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052960,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052961,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052962,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052963,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052964,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-21:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052965,"Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052966,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052967,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052968,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052969,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052970,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052971,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052972,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052973,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052974,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052975,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052976,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052977,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052978,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052979,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052980,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052981,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052982,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-22:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052983,"Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052984,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052985,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052986,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052987,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052988,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052989,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052990,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052991,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052992,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052993,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052994,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052995,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052996,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052997,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052998,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0052999,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0053000,Cardiolipin Biosynthesis CL(i-12:0/i-17:0/i-24:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0053001,"Cardiolipin Biosynthesis CL(i-12:0/i-18:0/18:2(9Z,11Z)/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0053002,"Cardiolipin Biosynthesis CL(i-12:0/i-18:0/18:2(9Z,11Z)/a-13:0)",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0053003,"Cardiolipin Biosynthesis CL(i-12:0/i-18:0/18:2(9Z,11Z)/a-15:0)",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0053004,"Cardiolipin Biosynthesis CL(i-12:0/i-18:0/18:2(9Z,11Z)/a-17:0)",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0053005,"Cardiolipin Biosynthesis CL(i-12:0/i-18:0/18:2(9Z,11Z)/a-21:0)",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
